track	layer	comparison	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	218	-0.004557662043362743	0.001890532474770869	0.02404809619238477	0.0064481945181336115	0.05918367346938776	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	185	0.0011335817374132924	0.0012903743188424003	0.012024048096192385	0.00015679258142910793	0.0020408163265306124	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	157	0.0006294879722958509	0.001486839533954191	0.013026052104208416	0.0008573515616583401	0.01020408163265306	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	222	0.0003957010655871784	0.0007328789041537353	0.009018036072144289	0.00033717783856655693	0.004081632653061225	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	233	-0.00020380898195151	0.0004439146018928603	0.006012024048096192	0.0006477235838443703	0.00816326530612245	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	36	-0.00010303931051233186	0.0011455512315642438	0.01603206412825651	0.0012485905420765756	0.017346938775510204	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	216	0.0	0.0	0.0	0.0	0.0	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	189	0.0007703898400259731	0.0008511317695222801	0.01002004008016032	8.074192949630706e-05	0.0010204081632653062	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	133	0.0009668619179363208	0.0022116674570283454	0.026052104208416832	0.0012448055390920246	0.015306122448979591	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	42	0.0012846136068613288	0.0013520891766450587	0.01503006012024048	6.747556978373e-05	0.0010204081632653062	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	151	0.0035845002048407425	0.0245287734440806	0.12224448897795591	0.020944273239239856	0.10918367346938776	998	980
generation_clean	9	nonfinance_consequence_minus_nonfinance_neutral	174	3.253278038175861e-06	0.0007042989526638974	0.01002004008016032	0.0007010456746257216	0.01020408163265306	998	980
generation_clean	9	finance_consequence_minus_nonfinance_consequence	173	0.00392973699396198	0.01814342234539329	0.1875	0.01421368535143131	0.125250501002004	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	45	-9.738502812115229e-05	0.0	0.0	9.738502812115229e-05	0.001002004008016032	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	25	0.000185369177631501	0.0006314408952339495	0.009765625	0.0004460717176024485	0.006012024048096192	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	218	-0.00035875752293171325	0.0015317749518391557	0.021484375	0.001890532474770869	0.02404809619238477	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	185	0.0006300893556375781	0.0019204636744799785	0.021484375	0.0012903743188424003	0.012024048096192385	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	157	0.07268350094254968	0.07417034047650387	0.517578125	0.001486839533954191	0.013026052104208416	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	222	-0.00017978719778614818	0.0005530917063675872	0.0078125	0.0007328789041537353	0.009018036072144289	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	233	-0.0004439146018928603	0.0	0.0	0.0004439146018928603	0.006012024048096192	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	36	4.9409170908862625e-05	0.0011949604024731064	0.013671875	0.0011455512315642438	0.01603206412825651	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	216	0.0	0.0	0.0	0.0	0.0	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	189	0.029436990413654638	0.03028812218317692	0.283203125	0.0008511317695222801	0.01002004008016032	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	133	-0.0015612948133542255	0.0006503726436741198	0.0078125	0.0022116674570283454	0.026052104208416832	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	42	-0.0008508245520874268	0.0005012646245576319	0.005859375	0.0013520891766450587	0.01503006012024048	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	151	0.01801241855775636	0.04254119200183696	0.201171875	0.0245287734440806	0.12224448897795591	512	998
generation_clean	9	finance_consequence_minus_nonfinance_consequence	174	3.856186216418119e-05	0.0007428608148280786	0.01171875	0.0007042989526638974	0.01002004008016032	512	998
generation_clean	10	finance_minus_nonfinance	173	0.000272466780965644	0.0018243102539461282	0.0126953125	0.0015518434729804842	0.011627906976744186	1024	1978
generation_clean	10	finance_minus_nonfinance	45	0.011431893444029537	0.013779603374739196	0.1015625	0.0023477099307096577	0.020222446916076844	1024	1978
generation_clean	10	finance_minus_nonfinance	25	-0.0013021624679523686	0.0	0.0	0.0013021624679523686	0.010111223458038422	1024	1978
generation_clean	10	finance_minus_nonfinance	218	-0.0010838269994263103	0.01176236430893493	0.09375	0.012846191308361241	0.0910010111223458	1024	1978
generation_clean	10	finance_minus_nonfinance	185	-0.0005663290573309555	0.0026951262846762994	0.029296875	0.003261455342007255	0.0358948432760364	1024	1978
generation_clean	10	finance_minus_nonfinance	157	-0.0007856150091240834	0.012010791719857998	0.0712890625	0.012796406728982081	0.07280080889787664	1024	1978
generation_clean	10	finance_minus_nonfinance	222	0.01905751527600569	0.02417082238941151	0.1953125	0.00511330711340582	0.0525783619817998	1024	1978
generation_clean	10	finance_minus_nonfinance	233	0.00018665040696647442	0.0016756144208318377	0.0205078125	0.0014889640138653632	0.013650151668351871	1024	1978
generation_clean	10	finance_minus_nonfinance	36	-0.0005597659622102974	0.0020468807987630545	0.021484375	0.002606646760973352	0.023761375126390292	1024	1978
generation_clean	10	finance_minus_nonfinance	216	0.0024658948795319574	0.010721036938388852	0.083984375	0.008255142058856895	0.06572295247724974	1024	1978
generation_clean	10	finance_minus_nonfinance	189	-0.00014964685574914084	0.0008424857654549674	0.0107421875	0.0009921326212041083	0.011627906976744186	1024	1978
generation_clean	10	finance_minus_nonfinance	133	0.00045303456198435375	0.0008771329123134526	0.009765625	0.0004240983503290989	0.005055611729019211	1024	1978
generation_clean	10	finance_minus_nonfinance	42	0.0004233291604534428	0.0012238379419705486	0.0166015625	0.0008005087815171058	0.010616784630940344	1024	1978
generation_clean	10	finance_minus_nonfinance	151	-0.0018123342286795975	0.001106729133044161	0.01171875	0.0029190633617237585	0.03286147623862487	1024	1978
generation_clean	10	finance_minus_nonfinance	174	-0.020204530722305714	0.0013464239318019126	0.013671875	0.021550954654107626	0.17391304347826086	1024	1978
generation_clean	10	consequence_minus_neutral	173	0.0006517595075098833	0.0019687092854100527	0.01390728476821192	0.0013169497779001694	0.010053619302949061	1510	1492
generation_clean	10	consequence_minus_neutral	45	-0.009572552224846669	0.001489618980414862	0.015231788079470199	0.01106217120526153	0.08109919571045576	1510	1492
generation_clean	10	consequence_minus_neutral	25	-0.001249013956095742	0.00023722469657393007	0.0026490066225165563	0.0014862386526696722	0.010723860589812333	1510	1492
generation_clean	10	consequence_minus_neutral	218	0.0024966308227813896	0.013717322001291719	0.09933774834437085	0.01122069117851033	0.08445040214477212	1510	1492
generation_clean	10	consequence_minus_neutral	185	-0.0018594330510538861	0.0021441351998089547	0.024503311258278145	0.004003568250862841	0.04289544235924933	1510	1492
generation_clean	10	consequence_minus_neutral	157	-0.0005743392813427634	0.01224298102041897	0.07086092715231788	0.012817320301761734	0.07372654155495978	1510	1492
generation_clean	10	consequence_minus_neutral	222	0.012529723331706077	0.01784123611191857	0.15562913907284767	0.0053115127802124944	0.04624664879356569	1510	1492
generation_clean	10	consequence_minus_neutral	233	-0.0003920941487467577	0.0013577599988099027	0.01456953642384106	0.0017498541475566604	0.01742627345844504	1510	1492
generation_clean	10	consequence_minus_neutral	36	0.0001623958352966865	0.002496418326915827	0.02384105960264901	0.0023340224916191406	0.022117962466487937	1510	1492
generation_clean	10	consequence_minus_neutral	216	0.004773719886990494	0.011468821748407378	0.0880794701986755	0.006695101861416884	0.05563002680965148	1510	1492
generation_clean	10	consequence_minus_neutral	189	-4.774672983653744e-05	0.0009173569712363421	0.010596026490066225	0.0009651037010728796	0.012064343163538873	1510	1492
generation_clean	10	consequence_minus_neutral	133	-0.0004364179874597402	0.00036173051361425746	0.004635761589403974	0.0007981485010739977	0.00871313672922252	1510	1492
generation_clean	10	consequence_minus_neutral	42	0.00043848689437696136	0.0011628377311222863	0.015894039735099338	0.000724350836745325	0.00938337801608579	1510	1492
generation_clean	10	consequence_minus_neutral	151	-9.169392772422937e-06	0.0022963082037676086	0.025165562913907286	0.0023054775965400316	0.02613941018766756	1510	1492
generation_clean	10	consequence_minus_neutral	174	0.009883269803411674	0.01957107427004673	0.14503311258278145	0.009687804466635055	0.09316353887399464	1510	1492
generation_clean	10	finance_consequence_minus_finance_neutral	173	0.0005798813488264616	0.002114250928359359	0.015625	0.0015343695795328972	0.009765625	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	45	-0.02131411598743639	0.003122545381021005	0.03125	0.024436661368457395	0.171875	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	25	0.0	0.0	0.0	0.0	0.0	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	218	0.003710105875770347	0.013617417246820107	0.109375	0.00990731137104976	0.078125	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	185	-0.0022778164681312094	0.001556218050610694	0.01953125	0.0038340345187419037	0.0390625	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	157	-0.0002821166720109146	0.011869733383852539	0.06640625	0.012151850055863453	0.076171875	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	222	0.025961830500919134	0.03715173763987107	0.298828125	0.011189907138951936	0.091796875	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	233	0.0011826262036044061	0.002266927522634041	0.025390625	0.0010843013190296347	0.015625	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	36	0.0007285855682317985	0.0024111735828789534	0.025390625	0.0016825880146471549	0.017578125	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	216	0.008966797490931794	0.015204435683854755	0.119140625	0.00623763819292296	0.048828125	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	189	0.00012850084134581326	0.0009067361861278742	0.01171875	0.0007782353447820609	0.009765625	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	133	-0.001366188163021239	0.00019403883080283302	0.00390625	0.0015602269938240721	0.015625	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	42	-0.0009726928948309579	0.0007374914945550695	0.01171875	0.0017101843893860273	0.021484375	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	151	0.0008735308228914912	0.0015434945444899068	0.015625	0.0006699637215984156	0.0078125	512	512
generation_clean	10	finance_consequence_minus_finance_neutral	174	-0.0023399974177784294	0.0001764252229126979	0.001953125	0.0025164226406911273	0.025390625	512	512
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	173	0.000690683606516919	0.0018940426309110101	0.013026052104208416	0.0012033590243940911	0.01020408163265306	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	45	-0.003422797271203636	0.000651885195735157	0.0070140280561122245	0.004074682466938793	0.0336734693877551	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	25	-0.0019037953740680166	0.00035892714611887214	0.004008016032064128	0.002262722520186889	0.0163265306122449	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	218	0.001861710624330111	0.013768575743064724	0.09418837675350701	0.011906865118734613	0.08775510204081632	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	185	-0.0016463889623893205	0.0024457520138264997	0.027054108216432865	0.00409214097621582	0.044897959183673466	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	157	-0.0007305277708161383	0.012434466781863874	0.07314629258517034	0.013164994552680012	0.07244897959183673	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	222	0.0056940941030301576	0.00793444574888082	0.08216432865731463	0.002240351645850663	0.022448979591836733	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	233	-0.0012062381703240202	0.0008913333733610459	0.009018036072144289	0.002097571543685066	0.018367346938775512	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	36	-0.00013421266797239775	0.0025401511014116977	0.023046092184368736	0.0026743637693840954	0.024489795918367346	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	216	0.002618251190697471	0.009552354478919348	0.07214428857715431	0.0069341032882218765	0.05918367346938776	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	189	-0.00013992717244423476	0.0009228057106907866	0.01002004008016032	0.0010627328831350213	0.013265306122448979	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	133	4.775934544987761e-05	0.00044776071561771375	0.00501002004008016	0.00040000137016783614	0.00510204081632653	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	42	0.0011717483285249536	0.0013810514316457481	0.018036072144288578	0.00020930310312079463	0.003061224489795918	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	151	-0.0004774289282545993	0.0026825212233569707	0.03006012024048096	0.00315995015161157	0.03571428571428571	998	980
generation_clean	10	nonfinance_consequence_minus_nonfinance_neutral	174	0.01608654891878164	0.029521034502644546	0.218436873747495	0.013434485583862905	0.12857142857142856	998	980
generation_clean	10	finance_consequence_minus_nonfinance_consequence	173	0.00022020829744834867	0.002114250928359359	0.015625	0.0018940426309110101	0.013026052104208416	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	45	0.0024706601852858483	0.003122545381021005	0.03125	0.000651885195735157	0.0070140280561122245	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	25	-0.00035892714611887214	0.0	0.0	0.00035892714611887214	0.004008016032064128	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	218	-0.00015115849624461677	0.013617417246820107	0.109375	0.013768575743064724	0.09418837675350701	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	185	-0.0008895339632158056	0.001556218050610694	0.01953125	0.0024457520138264997	0.027054108216432865	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	157	-0.0005647333980113352	0.011869733383852539	0.06640625	0.012434466781863874	0.07314629258517034	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	222	0.02921729189099025	0.03715173763987107	0.298828125	0.00793444574888082	0.08216432865731463	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	233	0.001375594149272995	0.002266927522634041	0.025390625	0.0008913333733610459	0.009018036072144289	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	36	-0.00012897751853274426	0.0024111735828789534	0.025390625	0.0025401511014116977	0.023046092184368736	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	216	0.005652081204935407	0.015204435683854755	0.119140625	0.009552354478919348	0.07214428857715431	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	189	-1.606952456291238e-05	0.0009067361861278742	0.01171875	0.0009228057106907866	0.01002004008016032	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	133	-0.0002537218848148807	0.00019403883080283302	0.00390625	0.00044776071561771375	0.00501002004008016	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	42	-0.0006435599370906786	0.0007374914945550695	0.01171875	0.0013810514316457481	0.018036072144288578	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	151	-0.001139026678867064	0.0015434945444899068	0.015625	0.0026825212233569707	0.03006012024048096	512	998
generation_clean	10	finance_consequence_minus_nonfinance_consequence	174	-0.029344609279731846	0.0001764252229126979	0.001953125	0.029521034502644546	0.218436873747495	512	998
generation_clean	11	finance_minus_nonfinance	173	4.808005111942536e-05	0.0006519350551318914	0.0087890625	0.0006038550040124661	0.007583417593528817	1024	1978
generation_clean	11	finance_minus_nonfinance	45	0.0003949874595326618	0.0014711169818366744	0.0146484375	0.0010761295223040126	0.011627906976744186	1024	1978
generation_clean	11	finance_minus_nonfinance	25	-0.0008155198019863458	0.0006928419515575884	0.0078125	0.0015083617535439342	0.015166835187057633	1024	1978
generation_clean	11	finance_minus_nonfinance	218	0.0011059687163816534	0.0061708004734815965	0.041015625	0.005064831757099943	0.04196157735085945	1024	1978
generation_clean	11	finance_minus_nonfinance	185	-0.0002887961198896619	0.0005231760826151226	0.0078125	0.0008119722025047845	0.011627906976744186	1024	1978
generation_clean	11	finance_minus_nonfinance	157	-0.004116908258418794	0.00852703245108785	0.064453125	0.012643940709506644	0.08897876643073811	1024	1978
generation_clean	11	finance_minus_nonfinance	222	-0.0002182906968792443	0.0028058163266502342	0.02734375	0.0030241070235294785	0.030333670374115267	1024	1978
generation_clean	11	finance_minus_nonfinance	233	0.0006588950946860763	0.0032564329810536147	0.02734375	0.0025975378863675384	0.024266936299292215	1024	1978
generation_clean	11	finance_minus_nonfinance	36	-0.00443855806783202	0.00789869740623768	0.0361328125	0.0123372554740697	0.04903943377148635	1024	1978
generation_clean	11	finance_minus_nonfinance	216	-0.005514309062075408	0.004522083040544473	0.0380859375	0.010036392102619881	0.08341759352881699	1024	1978
generation_clean	11	finance_minus_nonfinance	189	-0.0013871516998513658	0.011242292589022238	0.0537109375	0.012629444288873604	0.06016177957532862	1024	1978
generation_clean	11	finance_minus_nonfinance	133	-0.002959611103411629	0.006123071051268188	0.03515625	0.009082682154679817	0.047522750252780584	1024	1978
generation_clean	11	finance_minus_nonfinance	42	0.003975677740884743	0.024196477164884413	0.1259765625	0.02022079942399967	0.11779575328614762	1024	1978
generation_clean	11	finance_minus_nonfinance	151	-0.0005992507996558337	0.007265288148573079	0.0478515625	0.007864538948228913	0.05308392315470172	1024	1978
generation_clean	11	finance_minus_nonfinance	174	-0.002195460410101227	0.006321862387331463	0.0439453125	0.00851732279743269	0.0551061678463094	1024	1978
generation_clean	11	consequence_minus_neutral	173	3.5030031763794525e-05	0.0006376653903342092	0.00728476821192053	0.0006026353585704147	0.00871313672922252	1510	1492
generation_clean	11	consequence_minus_neutral	45	-0.001965738612519933	0.00023388606750111658	0.0026490066225165563	0.0021996246800210497	0.022788203753351208	1510	1492
generation_clean	11	consequence_minus_neutral	25	-0.0012990687185476162	0.0005845433640345866	0.003973509933774834	0.0018836120825822028	0.021447721179624665	1510	1492
generation_clean	11	consequence_minus_neutral	218	-0.004514542649788833	0.0031983475239519997	0.02847682119205298	0.0077128901737408325	0.054959785522788206	1510	1492
generation_clean	11	consequence_minus_neutral	185	0.0004215634890341669	0.000922980030243613	0.012582781456953643	0.000501416541209446	0.00804289544235925	1510	1492
generation_clean	11	consequence_minus_neutral	157	0.002172838491029722	0.012319543964668367	0.09337748344370861	0.010146705473638645	0.06769436997319035	1510	1492
generation_clean	11	consequence_minus_neutral	222	-0.00041229265082690526	0.00274473650099847	0.02781456953642384	0.003157029151825375	0.030831099195710455	1510	1492
generation_clean	11	consequence_minus_neutral	233	-0.0009944342475720273	0.002328055101417864	0.022516556291390728	0.0033224893489898913	0.028150134048257374	1510	1492
generation_clean	11	consequence_minus_neutral	36	-0.004310377054596819	0.008680970988087539	0.03642384105960265	0.012991348042684358	0.05294906166219839	1510	1492
generation_clean	11	consequence_minus_neutral	216	0.010161126092354714	0.013205528561723153	0.10794701986754966	0.00304440246936844	0.027479892761394103	1510	1492
generation_clean	11	consequence_minus_neutral	189	0.0025922432821928517	0.013444628711386575	0.06490066225165562	0.010852385429193723	0.05093833780160858	1510	1492
generation_clean	11	consequence_minus_neutral	133	-0.001746066906789255	0.00720534251616447	0.04039735099337748	0.008951409422953725	0.04624664879356569	1510	1492
generation_clean	11	consequence_minus_neutral	42	-0.0005621566845065915	0.021297533678957075	0.12185430463576159	0.021859690363463666	0.1193029490616622	1510	1492
generation_clean	11	consequence_minus_neutral	151	-0.0007459115931233188	0.007289411394668765	0.05033112582781457	0.008035322987792083	0.05227882037533512	1510	1492
generation_clean	11	consequence_minus_neutral	174	-0.005100455203072124	0.005233501803786036	0.0390728476821192	0.01033395700685816	0.06367292225201072	1510	1492
generation_clean	11	finance_consequence_minus_finance_neutral	173	-2.2625567486296854e-05	0.000640622271388743	0.009765625	0.0006632478388750398	0.0078125	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	45	-0.002942233963673349	0.0	0.0	0.002942233963673349	0.029296875	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	25	-0.0013856839031151768	0.0	0.0	0.0013856839031151768	0.015625	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	218	-0.005887710120357664	0.0032269454133027637	0.029296875	0.009114655533660428	0.052734375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	185	0.00035902912465340323	0.0007026906449418242	0.009765625	0.00034366152028842095	0.005859375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	157	0.008823782200663665	0.012938923551419684	0.095703125	0.004115141350756019	0.033203125	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	222	0.0016220703661382085	0.0036168515097193387	0.033203125	0.00199478114358113	0.021484375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	233	-0.0008880031045132579	0.0028124314287969856	0.02734375	0.0037004345333102435	0.02734375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	36	-0.0017467462514040195	0.007025324280535674	0.029296875	0.008772070531939694	0.04296875	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	216	0.0023578394620160227	0.005701002771552485	0.048828125	0.0033431633095364626	0.02734375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	189	0.0006102643754458958	0.011547424776745181	0.056640625	0.010937160401299285	0.05078125	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	133	-0.002284930403477343	0.004980605849529518	0.03125	0.007265536253006861	0.0390625	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	42	0.005678484856371655	0.02703571959307024	0.142578125	0.021357234736698583	0.109375	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	151	0.0015069115448459623	0.00801874392099606	0.052734375	0.006511832376150098	0.04296875	512	512
generation_clean	11	finance_consequence_minus_finance_neutral	174	-0.0015649935834062935	0.005539365595628318	0.04296875	0.007104359179034611	0.044921875	512	512
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	173	6.518000323552737e-05	0.0006361484333202601	0.006012024048096192	0.0005709684300847327	0.009183673469387756	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	45	-0.0014577735041880874	0.0003538757133533928	0.004008016032064128	0.0018116492175414803	0.019387755102040816	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	25	-0.0012593248134858078	0.0008844293383689638	0.006012024048096192	0.0021437541518547717	0.024489795918367346	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	218	-0.003796863230143789	0.0031836760616798638	0.028056112224448898	0.006980539291823653	0.05612244897959184	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	185	0.0004521587329903282	0.0010359942239054527	0.014028056112224449	0.0005838354909151245	0.009183673469387756	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	157	-0.0012961038944580023	0.012001786100523403	0.09218436873747494	0.013297889994981405	0.08571428571428572	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	222	-0.0014669256566716506	0.0022973187810935753	0.025050100200400802	0.003764244437765226	0.03571428571428571	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	233	-0.0010454748466502566	0.0020795574264498183	0.02004008016032064	0.003125032273100075	0.02857142857142857	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	36	-0.005665344390645496	0.009530360882142205	0.04008016032064128	0.0151957052727877	0.058163265306122446	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	216	0.014167230627487969	0.017055545800768627	0.13827655310621242	0.0028883151732806574	0.027551020408163266	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	189	0.00360984892448998	0.014417943756012222	0.06913827655310621	0.010808094831522242	0.05102040816326531	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	133	-0.001485501755094043	0.008346690385219674	0.045090180360721446	0.009832192140313717	0.05	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	42	-0.0037685029797576153	0.018353694813199636	0.11122244488977956	0.02212219779295725	0.12448979591836734	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	151	-0.001916024295246295	0.006915244808015883	0.04909819639278557	0.008831269103262178	0.05714285714285714	998	980
generation_clean	11	nonfinance_consequence_minus_nonfinance_neutral	174	-0.006944671386321018	0.005076585710175564	0.03707414829659319	0.012021257096496582	0.07346938775510205	998	980
generation_clean	11	finance_consequence_minus_nonfinance_consequence	173	4.473838068482839e-06	0.000640622271388743	0.009765625	0.0006361484333202601	0.006012024048096192	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	45	-0.0003538757133533928	0.0	0.0	0.0003538757133533928	0.004008016032064128	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	25	-0.0008844293383689638	0.0	0.0	0.0008844293383689638	0.006012024048096192	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	218	4.326935162289993e-05	0.0032269454133027637	0.029296875	0.0031836760616798638	0.028056112224448898	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	185	-0.0003333035789636285	0.0007026906449418242	0.009765625	0.0010359942239054527	0.014028056112224449	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	157	0.0009371374508962815	0.012938923551419684	0.095703125	0.012001786100523403	0.09218436873747494	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	222	0.0013195327286257635	0.0036168515097193387	0.033203125	0.0022973187810935753	0.025050100200400802	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	233	0.0007328740023471673	0.0028124314287969856	0.02734375	0.0020795574264498183	0.02004008016032064	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	36	-0.0025050366016065306	0.007025324280535674	0.029296875	0.009530360882142205	0.04008016032064128	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	216	-0.011354543029216142	0.005701002771552485	0.048828125	0.017055545800768627	0.13827655310621242	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	189	-0.0028705189792670414	0.011547424776745181	0.056640625	0.014417943756012222	0.06913827655310621	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	133	-0.0033660845356901564	0.004980605849529518	0.03125	0.008346690385219674	0.045090180360721446	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	42	0.008682024779870602	0.02703571959307024	0.142578125	0.018353694813199636	0.11122244488977956	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	151	0.0011034991129801781	0.00801874392099606	0.052734375	0.006915244808015883	0.04909819639278557	512	998
generation_clean	11	finance_consequence_minus_nonfinance_consequence	174	0.0004627798854527536	0.005539365595628318	0.04296875	0.005076585710175564	0.03707414829659319	512	998
generation_clean	12	finance_minus_nonfinance	173	-0.0007185564814194316	0.00046775739649452153	0.0029296875	0.0011863138779139532	0.013650151668351871	1024	1978
generation_clean	12	finance_minus_nonfinance	45	-0.006862475836840672	0.0	0.0	0.006862475836840672	0.07633973710819009	1024	1978
generation_clean	12	finance_minus_nonfinance	25	-2.3240776999214204e-05	5.227532951787341e-05	0.0009765625	7.551610651708762e-05	0.0010111223458038423	1024	1978
generation_clean	12	finance_minus_nonfinance	218	-0.0006229718265064821	0.0009885542068409701	0.0087890625	0.0016115260333474522	0.01820020222446916	1024	1978
generation_clean	12	finance_minus_nonfinance	185	0.008105432347061804	0.008160734329958867	0.06640625	5.530198289706295e-05	0.0005055611729019212	1024	1978
generation_clean	12	finance_minus_nonfinance	157	-0.00047899003274380755	0.003247432542053883	0.03515625	0.0037264225747976904	0.034378159757330634	1024	1978
