run	track	layer	rank	expert	delta_W	A_W	A_S	B_W	B_S	A_tokens	B_tokens
e173_-0.5	generation_clean_l39_last_rows	34	8	41	0.006365190677709341	0.010609378308799407	0.11900532859680284	0.0042441876310900664	0.0546875	563	768
e173_-0.5	generation_clean_l39_last_rows	34	9	204	0.0061871664787284	0.006357992763117124	0.07104795737122557	0.0001708262843887238	0.0026041666666666665	563	768
e173_-0.5	generation_clean_l39_last_rows	34	10	152	0.005985781304713698	0.01461111442902135	0.09591474245115453	0.008625333124307652	0.05859375	563	768
e173_-0.5	generation_clean_l39_last_rows	34	11	34	0.00578665465854007	0.01484309386750858	0.1172291296625222	0.00905643920896851	0.078125	563	768
e173_-0.5	generation_clean_l39_last_rows	34	12	208	0.005364619127996481	0.014941125745467194	0.10479573712255773	0.009576506617470714	0.06901041666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	34	13	101	0.0038643253045620787	0.015069899285171419	0.1261101243339254	0.01120557398060934	0.09635416666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	34	14	72	0.0038150775238957584	0.013325439628006398	0.0905861456483126	0.00951036210411064	0.07682291666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	34	15	54	0.003591643777169513	0.013798412859833388	0.1172291296625222	0.010206769082663875	0.09375	563	768
e173_-0.5	generation_clean_l39_last_rows	35	1	13	0.03859335403017375	0.059850476499075905	0.42095914742451157	0.021257122468902153	0.19140625	563	768
e173_-0.5	generation_clean_l39_last_rows	35	2	151	0.03669520374812631	0.05450288463564859	0.4422735346358792	0.01780768088752228	0.15234375	563	768
e173_-0.5	generation_clean_l39_last_rows	35	3	37	0.014331721377054211	0.016444813810273674	0.16873889875666073	0.002113092433219463	0.026041666666666668	563	768
e173_-0.5	generation_clean_l39_last_rows	35	4	22	0.011324592996278221	0.016154834665108163	0.10124333925399645	0.004830241668829942	0.041666666666666664	563	768
e173_-0.5	generation_clean_l39_last_rows	35	5	6	0.010853729388186472	0.0204071742828926	0.19715808170515098	0.009553444894706126	0.10416666666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	35	6	88	0.010177611321031621	0.05172236650376639	0.3872113676731794	0.04154475518273477	0.3046875	563	768
e173_-0.5	generation_clean_l39_last_rows	35	7	218	0.009753070007994588	0.024459829181840843	0.17584369449378331	0.014706759173846255	0.10026041666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	35	8	196	0.0072573406552444595	0.011917876218989064	0.0852575488454707	0.004660535563744604	0.045572916666666664	563	768
e173_-0.5	generation_clean_l39_last_rows	35	9	185	0.007151334557074274	0.018491262055554094	0.13676731793960922	0.01133992749847982	0.08984375	563	768
e173_-0.5	generation_clean_l39_last_rows	35	10	132	0.006654690186536397	0.01384415398727538	0.07992895204262877	0.007189463800738982	0.046875	563	768
e173_-0.5	generation_clean_l39_last_rows	35	11	153	0.006347101874700356	0.016217176423931404	0.11190053285968028	0.009870074549231047	0.07682291666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	35	12	40	0.0062312427861369556	0.008940767665169144	0.06216696269982238	0.0027095248790321887	0.018229166666666668	563	768
e173_-0.5	generation_clean_l39_last_rows	35	13	156	0.005763483909360087	0.054666605475480017	0.37300177619893427	0.04890312156611993	0.27734375	563	768
e173_-0.5	generation_clean_l39_last_rows	35	14	214	0.005684274520751639	0.025487845444758902	0.1989342806394316	0.019803570924007263	0.15234375	563	768
e173_-0.5	generation_clean_l39_last_rows	35	15	99	0.005546669685235053	0.01528675753338834	0.10479573712255773	0.009740087848153287	0.07421875	563	768
e173_-0.5	generation_clean_l39_last_rows	36	1	28	0.021922497055280835	0.06871490376055643	0.41563055062166965	0.0467924067052756	0.2903645833333333	563	768
e173_-0.5	generation_clean_l39_last_rows	36	2	98	0.015040358190270116	0.03896725303575419	0.2468916518650089	0.023926894845484076	0.17447916666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	36	3	211	0.013971682295242911	0.025742463381652005	0.17406749555950266	0.011770781086409094	0.09375	563	768
e173_-0.5	generation_clean_l39_last_rows	36	4	172	0.013664403990734274	0.022873934134299626	0.17584369449378331	0.009209530143565351	0.07421875	563	768
e173_-0.5	generation_clean_l39_last_rows	36	5	242	0.012262718023226139	0.016185669815677376	0.15985790408525755	0.003922951792451237	0.04296875	563	768
e173_-0.5	generation_clean_l39_last_rows	36	6	195	0.006836548072649254	0.018651895700326142	0.1349911190053286	0.011815347627676888	0.08854166666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	36	7	0	0.006234129073545938	0.020466574349411376	0.13676731793960922	0.014232445275865438	0.10286458333333333	563	768
e173_-0.5	generation_clean_l39_last_rows	36	8	34	0.0062077053202052885	0.021627085495097058	0.1882770870337478	0.01541938017489177	0.14713541666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	36	9	117	0.005846172290005289	0.008844599347605958	0.08703374777975133	0.0029984270576006683	0.029947916666666668	563	768
e173_-0.5	generation_clean_l39_last_rows	36	10	14	0.00486906681380391	0.006072652065884433	0.05150976909413854	0.0012035852520805232	0.013020833333333334	563	768
e173_-0.5	generation_clean_l39_last_rows	36	11	204	0.004759568549643424	0.010139672403644141	0.08880994671403197	0.005380103854000717	0.0546875	563	768
e173_-0.5	generation_clean_l39_last_rows	36	12	43	0.004675873006657944	0.019716882882768235	0.20959147424511546	0.015041009876110291	0.12890625	563	768
e173_-0.5	generation_clean_l39_last_rows	36	13	246	0.0038070924366871498	0.016531983702507615	0.1261101243339254	0.012724891265820465	0.09765625	563	768
e173_-0.5	generation_clean_l39_last_rows	36	14	123	0.0036645771896635293	0.006753300953193695	0.07992895204262877	0.003088723763530166	0.03515625	563	768
e173_-0.5	generation_clean_l39_last_rows	36	15	8	0.003534657135404915	0.016620499012841166	0.1438721136767318	0.013085841877436251	0.11979166666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	37	1	225	0.015674693927265528	0.0397471776017819	0.29307282415630553	0.02407248367451637	0.18619791666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	37	2	94	0.014875336988032546	0.025759363224292262	0.24511545293072823	0.010884026236259716	0.1171875	563	768
e173_-0.5	generation_clean_l39_last_rows	37	3	140	0.01477202789112396	0.07877120020771539	0.4635879218472469	0.06399917231659143	0.4440104166666667	563	768
e173_-0.5	generation_clean_l39_last_rows	37	4	84	0.01142073614489007	0.029615924358467813	0.21314387211367672	0.018195188213577743	0.12630208333333334	563	768
e173_-0.5	generation_clean_l39_last_rows	37	5	143	0.010957450234891458	0.021290546608543008	0.1669626998223801	0.01033309637365155	0.08333333333333333	563	768
e173_-0.5	generation_clean_l39_last_rows	37	6	67	0.00997685163264659	0.019526238627657053	0.12078152753108348	0.009549386995010463	0.06380208333333333	563	768
e173_-0.5	generation_clean_l39_last_rows	37	7	126	0.007281357919104047	0.019120531605285537	0.13321492007104796	0.01183917368618149	0.0859375	563	768
e173_-0.5	generation_clean_l39_last_rows	37	8	28	0.007058178544421118	0.00896328100783046	0.0852575488454707	0.0019051024634093427	0.01953125	563	768
e173_-0.5	generation_clean_l39_last_rows	37	9	193	0.0067147349921991405	0.01323037075905256	0.10301953818827708	0.00651563576685342	0.055989583333333336	563	768
e173_-0.5	generation_clean_l39_last_rows	37	10	174	0.005735748618563108	0.013943122881696197	0.12966252220248667	0.00820737426313309	0.0703125	563	768
e173_-0.5	generation_clean_l39_last_rows	37	11	227	0.005288063190130726	0.03374645002510686	0.29484902309058614	0.028458386834976132	0.23307291666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	37	12	90	0.005214023722855354	0.020995594836289287	0.1705150976909414	0.015781571113433934	0.13541666666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	37	13	147	0.004911235469121868	0.020483303168934385	0.17761989342806395	0.015572067699812517	0.13932291666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	37	14	145	0.004773435433974166	0.010552711221127322	0.07282415630550622	0.005779275787153156	0.045572916666666664	563	768
e173_-0.5	generation_clean_l39_last_rows	37	15	50	0.004619364442246768	0.012666856140886949	0.0852575488454707	0.00804749169864018	0.055989583333333336	563	768
e173_-0.5	generation_clean_l39_last_rows	38	1	188	0.02512234003696237	0.05460158102163423	0.3623445825932504	0.02947924098467186	0.2109375	563	768
e173_-0.5	generation_clean_l39_last_rows	38	2	101	0.021260321713051176	0.02685128914288432	0.15808170515097691	0.0055909674298331435	0.045572916666666664	563	768
e173_-0.5	generation_clean_l39_last_rows	38	3	171	0.019109515982272535	0.040440341601097926	0.3321492007104796	0.02133082561882539	0.1796875	563	768
e173_-0.5	generation_clean_l39_last_rows	38	4	189	0.017814427832067832	0.024171521127647092	0.23801065719360567	0.006357093295579259	0.06640625	563	768
e173_-0.5	generation_clean_l39_last_rows	38	5	86	0.004971044269248756	0.022437790074396106	0.1882770870337478	0.01746674580514735	0.140625	563	768
e173_-0.5	generation_clean_l39_last_rows	38	6	47	0.004731096329123222	0.005060056783378752	0.05328596802841918	0.0003289604542555294	0.00390625	563	768
e173_-0.5	generation_clean_l39_last_rows	38	7	205	0.004638386438914096	0.0067695817032261026	0.07104795737122557	0.002131195264312007	0.022135416666666668	563	768
e173_-0.5	generation_clean_l39_last_rows	38	8	22	0.0037381657380107305	0.018426395174183492	0.12433392539964476	0.014688229436172762	0.11197916666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	38	9	99	0.003377956562595935	0.004392379662974355	0.03907637655417407	0.0010144231003784204	0.010416666666666666	563	768
e173_-0.5	generation_clean_l39_last_rows	38	10	119	0.0033738220384458145	0.0211211025800984	0.1492007104795737	0.017747280541652585	0.12890625	563	768
e173_-0.5	generation_clean_l39_last_rows	38	11	196	0.003352501670969361	0.00634551935011906	0.0586145648312611	0.0029930176791496984	0.029947916666666668	563	768
e173_-0.5	generation_clean_l39_last_rows	38	12	9	0.003288872390211547	0.018147758541913795	0.13854351687388988	0.014858886151702248	0.11197916666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	38	13	234	0.003160623737769059	0.019922478617967313	0.15452930728241562	0.016761854880198254	0.12239583333333333	563	768
e173_-0.5	generation_clean_l39_last_rows	38	14	94	0.002961258600867477	0.004329831933755173	0.04085257548845471	0.001368573332887696	0.01171875	563	768
e173_-0.5	generation_clean_l39_last_rows	38	15	5	0.0028457510875641435	0.0039620903750182705	0.037300177619893425	0.001116339287454127	0.01171875	563	768
e173_-0.5	generation_clean_l39_last_rows	39	1	147	0.015679776101811732	0.04195470260711075	0.33570159857904086	0.026274926505299015	0.2265625	563	768
e173_-0.5	generation_clean_l39_last_rows	39	2	125	0.010060264017369999	0.019401932861059526	0.20426287744227353	0.009341668843689527	0.10026041666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	39	3	36	0.008325788473489176	0.024949504017120257	0.21847246891651864	0.016623715543631082	0.14583333333333334	563	768
e173_-0.5	generation_clean_l39_last_rows	39	4	216	0.006498383478427794	0.04310257001734695	0.31793960923623443	0.036604186538919156	0.27734375	563	768
e173_-0.5	generation_clean_l39_last_rows	39	5	15	0.005172197777588943	0.007666989329697804	0.07992895204262877	0.0024947915521088605	0.028645833333333332	563	768
e173_-0.5	generation_clean_l39_last_rows	39	6	246	0.004754630742271769	0.017008440449054283	0.10124333925399645	0.012253809706782514	0.07682291666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	39	7	165	0.00473234945282783	0.011972983787740856	0.0763765541740675	0.007240634334913026	0.048177083333333336	563	768
e173_-0.5	generation_clean_l39_last_rows	39	8	88	0.004710080988058289	0.005117111569452551	0.03907637655417407	0.0004070305813942616	0.005208333333333333	563	768
e173_-0.5	generation_clean_l39_last_rows	39	9	27	0.004676707364274399	0.008824672800969014	0.06039076376554174	0.0041479654366946145	0.032552083333333336	563	768
e173_-0.5	generation_clean_l39_last_rows	39	10	235	0.004266958498147223	0.00971636895806709	0.10124333925399645	0.005449410459919868	0.053385416666666664	563	768
e173_-0.5	generation_clean_l39_last_rows	39	11	23	0.0039612156652495	0.01580116250961005	0.11190053285968028	0.011839946844360549	0.08203125	563	768
e173_-0.5	generation_clean_l39_last_rows	39	12	1	0.0036668033127570093	0.014938652463961302	0.10301953818827708	0.011271849151204293	0.07682291666666667	563	768
e173_-0.5	generation_clean_l39_last_rows	39	13	117	0.0035701863264500106	0.007720636153213361	0.056838365896980464	0.00415044982676335	0.03515625	563	768
e173_-0.5	generation_clean_l39_last_rows	39	14	177	0.003562186933335019	0.01326844483514161	0.0994671403197158	0.00970625790180659	0.07421875	563	768
e173_-0.5	generation_clean_l39_last_rows	39	15	87	0.0034132077534254363	0.004806755493509465	0.05328596802841918	0.0013935477400840288	0.015625	563	768
e173_-1	prefill	0	1	13	0.01965771066733284	0.03281623483035958	0.16770186335403728	0.01315852416302674	0.06832298136645963	161	161
e173_-1	prefill	0	2	174	0.018915449533624513	0.028789143946130743	0.16770186335403728	0.009873694412506228	0.055900621118012424	161	161
e173_-1	prefill	0	3	89	0.014498178427416181	0.016640283033208424	0.16149068322981366	0.0021421046057922438	0.031055900621118012	161	161
e173_-1	prefill	0	4	73	0.011938738041329645	0.019818923544514717	0.19254658385093168	0.007880185503185071	0.08074534161490683	161	161
e173_-1	prefill	0	5	131	0.010662577562123358	0.01359478339907846	0.13664596273291926	0.0029322058369551022	0.037267080745341616	161	161
e173_-1	prefill	0	6	231	0.009771103658754119	0.01217005721635055	0.13043478260869565	0.002398953557596432	0.031055900621118012	161	161
e173_-1	prefill	0	7	116	0.00934065091016251	0.015539422256946041	0.14906832298136646	0.006198771346783532	0.043478260869565216	161	161
e173_-1	prefill	0	8	195	0.008930763066880943	0.013676032915675733	0.14906832298136646	0.00474526984879479	0.055900621118012424	161	161
e173_-1	prefill	0	9	144	0.007720993183252797	0.009490953391428256	0.043478260869565216	0.001769960208175459	0.012422360248447204	161	161
e173_-1	prefill	0	10	159	0.006841876048574661	0.012222412639105356	0.12422360248447205	0.005380536590530695	0.043478260869565216	161	161
e173_-1	prefill	0	11	186	0.005563891330275342	0.0067967053180196324	0.049689440993788817	0.00123281398774429	0.006211180124223602	161	161
e173_-1	prefill	0	12	234	0.004112072429039493	0.005124591808951336	0.037267080745341616	0.0010125193799118428	0.006211180124223602	161	161
e173_-1	prefill	0	13	223	0.0029248180935806866	0.006770087111888357	0.055900621118012424	0.0038452690183076706	0.031055900621118012	161	161
e173_-1	prefill	0	14	224	0.0027317350450422303	0.008711089235307319	0.06832298136645963	0.0059793541902650885	0.049689440993788817	161	161
e173_-1	prefill	0	15	29	0.0026848850700280933	0.009072515059772772	0.08074534161490683	0.006387629989744678	0.055900621118012424	161	161
e173_-1	prefill	1	1	173	0.039586931127750566	0.0542605798129197	0.16149068322981366	0.014673648685169136	0.043478260869565216	161	161
e173_-1	prefill	1	2	23	0.021230094316888888	0.03143664284622253	0.16149068322981366	0.01020654852933364	0.062111801242236024	161	161
e173_-1	prefill	1	3	17	0.01170933939054008	0.020562098375651202	0.19254658385093168	0.008852758985111122	0.07453416149068323	161	161
e173_-1	prefill	1	4	163	0.011657874484266985	0.013760900644698749	0.16770186335403728	0.0021030261604317643	0.031055900621118012	161	161
e173_-1	prefill	1	5	80	0.009685106784256641	0.01457742237309546	0.16770186335403728	0.004892315588838818	0.06832298136645963	161	161
e173_-1	prefill	1	6	202	0.006966081098616891	0.017147313963970776	0.14906832298136646	0.010181232865353884	0.09937888198757763	161	161
e173_-1	prefill	1	7	21	0.006879019947007047	0.006879019947007047	0.10559006211180125	0.0	0.0	161	161
e173_-1	prefill	1	8	123	0.006100509111811364	0.012350392974546674	0.16770186335403728	0.006249883862735311	0.062111801242236024	161	161
e173_-1	prefill	1	9	243	0.004257291827606178	0.006022939566644195	0.08074534161490683	0.0017656477390380174	0.018633540372670808	161	161
e173_-1	prefill	1	10	24	0.003856052989975999	0.025119032905947893	0.20496894409937888	0.021262979915971893	0.16770186335403728	161	161
e173_-1	prefill	1	11	40	0.003270187107093603	0.007289982689537266	0.055900621118012424	0.004019795582443663	0.031055900621118012	161	161
e173_-1	prefill	1	12	198	0.0032076828548648515	0.005130754366764227	0.037267080745341616	0.0019230715118993753	0.012422360248447204	161	161
e173_-1	prefill	1	13	79	0.003152211958992559	0.004035538577688646	0.037267080745341616	0.0008833266186960871	0.012422360248447204	161	161
e173_-1	prefill	1	14	98	0.002766775806358571	0.003528937275108277	0.018633540372670808	0.0007621614687497063	0.006211180124223602	161	161
e173_-1	prefill	1	15	234	0.0026689554731389063	0.007499468364545802	0.07453416149068323	0.004830512891406896	0.06832298136645963	161	161
e173_-1	prefill	2	1	222	0.055483778544178	0.07816131084853345	0.15527950310559005	0.02267753230435545	0.043478260869565216	161	161
e173_-1	prefill	2	2	233	0.021339382173568983	0.03199120716193294	0.18633540372670807	0.010651824988363956	0.06832298136645963	161	161
e173_-1	prefill	2	3	158	0.011124850577882421	0.06396648081052601	0.5093167701863354	0.05284163023264359	0.36645962732919257	161	161
e173_-1	prefill	2	4	61	0.009685141980368498	0.013066270200425554	0.17391304347826086	0.003381128220057057	0.06832298136645963	161	161
e173_-1	prefill	2	5	41	0.00808256152076555	0.03890595926750301	0.36645962732919257	0.03082339774673746	0.2546583850931677	161	161
e173_-1	prefill	2	6	84	0.007605109048468357	0.017033113204360118	0.10559006211180125	0.009428004155891762	0.055900621118012424	161	161
e173_-1	prefill	2	7	204	0.005766800407744587	0.008864368735224407	0.17391304347826086	0.003097568327479819	0.055900621118012424	161	161
e173_-1	prefill	2	8	168	0.005636713448605805	0.007038311094233765	0.15527950310559005	0.0014015976456279596	0.043478260869565216	161	161
e173_-1	prefill	2	9	125	0.004936808538591526	0.0054969698174068445	0.031055900621118012	0.0005601612788153178	0.006211180124223602	161	161
e173_-1	prefill	2	10	178	0.004352140614295863	0.006967113578690256	0.037267080745341616	0.002614972964394393	0.012422360248447204	161	161
e173_-1	prefill	2	11	238	0.004193214952586122	0.0047397943051124885	0.018633540372670808	0.000546579352526367	0.006211180124223602	161	161
e173_-1	prefill	2	12	101	0.004190485807401656	0.0074495508528574835	0.043478260869565216	0.0032590650454558277	0.031055900621118012	161	161
e173_-1	prefill	2	13	47	0.004087958508477236	0.004087958508477236	0.018633540372670808	0.0	0.0	161	161
e173_-1	prefill	2	14	150	0.003999762820772488	0.0047177098080330455	0.037267080745341616	0.0007179469872605576	0.006211180124223602	161	161
e173_-1	prefill	2	15	234	0.00358471662325342	0.00358471662325342	0.024844720496894408	0.0	0.0	161	161
e173_-1	prefill	3	1	58	0.01983357550845578	0.043659590023953095	0.40372670807453415	0.023826014515497314	0.2546583850931677	161	161
e173_-1	prefill	3	2	240	0.016945799809237487	0.02781932480494945	0.16770186335403728	0.010873524995711963	0.062111801242236024	161	161
e173_-1	prefill	3	3	69	0.01096683111302317	0.03967306087344732	0.36645962732919257	0.028706229760424147	0.2670807453416149	161	161
e173_-1	prefill	3	4	204	0.01029370215843008	0.010966557886888294	0.08074534161490683	0.0006728557284582139	0.006211180124223602	161	161
e173_-1	prefill	3	5	41	0.009054501702176499	0.0186903469586296	0.13043478260869565	0.0096358452564531	0.062111801242236024	161	161
e173_-1	prefill	3	6	6	0.008939056318365328	0.040974910952264985	0.3167701863354037	0.03203585463389966	0.2608695652173913	161	161
e173_-1	prefill	3	7	62	0.00803710090991348	0.011262645493363158	0.11180124223602485	0.0032255445834496787	0.043478260869565216	161	161
e173_-1	prefill	3	8	182	0.007624658880002054	0.013492939245411355	0.17391304347826086	0.005868280365409301	0.07453416149068323	161	161
e173_-1	prefill	3	9	14	0.007488987161811641	0.009388694259726925	0.055900621118012424	0.0018997070979152836	0.031055900621118012	161	161
e173_-1	prefill	3	10	61	0.007474946761189901	0.009471023316626657	0.08695652173913043	0.0019960765554367563	0.024844720496894408	161	161
e173_-1	prefill	3	11	148	0.006519651216645084	0.009230733450912115	0.07453416149068323	0.0027110822342670303	0.018633540372670808	161	161
e173_-1	prefill	3	12	73	0.0058871677285447154	0.0064407885702475465	0.062111801242236024	0.000553620841702831	0.006211180124223602	161	161
e173_-1	prefill	3	13	141	0.005628028157813124	0.005628028157813124	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	3	14	155	0.00495720756462424	0.0059834432681505605	0.055900621118012424	0.001026235703526321	0.012422360248447204	161	161
e173_-1	prefill	3	15	25	0.004651040487334734	0.033341089667381446	0.2919254658385093	0.028690049180046712	0.2857142857142857	161	161
e173_-1	prefill	4	1	109	0.016232778067363576	0.021461130827872935	0.16770186335403728	0.005228352760509361	0.055900621118012424	161	161
e173_-1	prefill	4	2	29	0.011640599643656121	0.013906224388692509	0.12422360248447205	0.0022656247450363876	0.024844720496894408	161	161
e173_-1	prefill	4	3	219	0.010129508242511909	0.03973339638562768	0.30434782608695654	0.02960388814311577	0.22981366459627328	161	161
e173_-1	prefill	4	4	188	0.009079460559296985	0.010498003879223098	0.062111801242236024	0.0014185433199261127	0.018633540372670808	161	161
e173_-1	prefill	4	5	38	0.00760373287322179	0.008809107451353658	0.08695652173913043	0.0012053745781318674	0.018633540372670808	161	161
e173_-1	prefill	4	6	98	0.007329982523640392	0.016570760178077477	0.11801242236024845	0.009240777654437085	0.06832298136645963	161	161
e173_-1	prefill	4	7	58	0.006646938528457515	0.022363041976934003	0.12422360248447205	0.015716103448476487	0.08074534161490683	161	161
e173_-1	prefill	4	8	157	0.006495123196139446	0.006495123196139446	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	4	9	129	0.0061354257335944	0.055536847547736336	0.42857142857142855	0.049401421814141935	0.422360248447205	161	161
e173_-1	prefill	4	10	94	0.005956382182551004	0.007753971578755446	0.055900621118012424	0.001797589396204441	0.012422360248447204	161	161
e173_-1	prefill	4	11	244	0.005905150312790462	0.02404092824151673	0.15527950310559005	0.018135777928726268	0.11801242236024845	161	161
e173_-1	prefill	4	12	179	0.005439100203654269	0.006484755146275632	0.062111801242236024	0.0010456549426213627	0.012422360248447204	161	161
e173_-1	prefill	4	13	110	0.004647818838352715	0.017367192583935678	0.18633540372670807	0.012719373745582963	0.14285714285714285	161	161
e173_-1	prefill	4	14	208	0.004211139466366778	0.006471853246850127	0.062111801242236024	0.002260713780483349	0.024844720496894408	161	161
e173_-1	prefill	4	15	119	0.00418464752030673	0.007639757288507099	0.037267080745341616	0.0034551097682003692	0.024844720496894408	161	161
e173_-1	prefill	5	1	44	0.02137380563072956	0.046247774136069425	0.2732919254658385	0.024873968505339863	0.17391304347826086	161	161
e173_-1	prefill	5	2	86	0.01724944496164843	0.0961020031795094	0.5527950310559007	0.07885255821786097	0.422360248447205	161	161
e173_-1	prefill	5	3	99	0.013104579302511864	0.013632533240432837	0.10559006211180125	0.0005279539379209735	0.006211180124223602	161	161
e173_-1	prefill	5	4	107	0.007646411636051623	0.009657326002867115	0.08695652173913043	0.0020109143668154915	0.024844720496894408	161	161
e173_-1	prefill	5	5	190	0.006332870030397494	0.008183572550678942	0.07453416149068323	0.0018507025202814478	0.024844720496894408	161	161
e173_-1	prefill	5	6	116	0.006319827600772519	0.0136591001195957	0.10559006211180125	0.0073392725188231814	0.062111801242236024	161	161
e173_-1	prefill	5	7	19	0.005244930782082184	0.005244930782082184	0.049689440993788817	0.0	0.0	161	161
e173_-1	prefill	5	8	145	0.004839621172725633	0.008689350291843938	0.07453416149068323	0.003849729119118305	0.037267080745341616	161	161
e173_-1	prefill	5	9	223	0.004617649813479736	0.004617649813479736	0.024844720496894408	0.0	0.0	161	161
e173_-1	prefill	5	10	168	0.004495297976893019	0.011060802500337457	0.09316770186335403	0.006565504523444438	0.062111801242236024	161	161
e173_-1	prefill	5	11	206	0.004463440489698623	0.004463440489698623	0.037267080745341616	0.0	0.0	161	161
e173_-1	prefill	5	12	185	0.004214154403833095	0.004214154403833095	0.031055900621118012	0.0	0.0	161	161
e173_-1	prefill	5	13	170	0.0036145964615162504	0.004004150860954877	0.049689440993788817	0.00038955439943862694	0.006211180124223602	161	161
e173_-1	prefill	5	14	114	0.0035143445145210954	0.007017388876695717	0.049689440993788817	0.0035030443621746218	0.049689440993788817	161	161
e173_-1	prefill	5	15	214	0.003496364784443707	0.003496364784443707	0.024844720496894408	0.0	0.0	161	161
e173_-1	prefill	6	1	226	0.028036522578817745	0.07433215465130628	0.5093167701863354	0.04629563207248854	0.37267080745341613	161	161
e173_-1	prefill	6	2	31	0.018741607444039736	0.033502598755633016	0.2608695652173913	0.014760991311593282	0.11801242236024845	161	161
e173_-1	prefill	6	3	65	0.01577277433231913	0.022802063645198774	0.14285714285714285	0.0070292893128796425	0.049689440993788817	161	161
e173_-1	prefill	6	4	165	0.012176853969983234	0.03361216083579514	0.38509316770186336	0.02143530686581191	0.2360248447204969	161	161
e173_-1	prefill	6	5	169	0.011432698524437249	0.11596284216899773	0.5590062111801242	0.10453014364456048	0.4658385093167702	161	161
e173_-1	prefill	6	6	204	0.010432797370445526	0.012316077921134516	0.08074534161490683	0.0018832805506889896	0.024844720496894408	161	161
e173_-1	prefill	6	7	25	0.008166011882142193	0.01775677441173351	0.13664596273291926	0.009590762529591318	0.08695652173913043	161	161
e173_-1	prefill	6	8	207	0.007336224588352003	0.014036428023590019	0.14285714285714285	0.006700203435238016	0.08074534161490683	161	161
e173_-1	prefill	6	9	126	0.007171683497302794	0.007990817909503093	0.049689440993788817	0.000819134412200299	0.012422360248447204	161	161
e173_-1	prefill	6	10	200	0.005984223732500662	0.005984223732500662	0.043478260869565216	0.0	0.0	161	161
e173_-1	prefill	6	11	172	0.0053951450701917964	0.009467320988339743	0.08695652173913043	0.0040721759181479465	0.043478260869565216	161	161
e173_-1	prefill	6	12	52	0.005067217876582148	0.005639948112481219	0.055900621118012424	0.000572730235899072	0.006211180124223602	161	161
e173_-1	prefill	6	13	135	0.004777482101709073	0.005314901427684338	0.037267080745341616	0.0005374193259752647	0.006211180124223602	161	161
e173_-1	prefill	6	14	154	0.004601035884450354	0.007994899505694882	0.062111801242236024	0.0033938636212445276	0.031055900621118012	161	161
e173_-1	prefill	6	15	36	0.004511835917410219	0.009134608030776223	0.07453416149068323	0.004622772113366004	0.037267080745341616	161	161
e173_-1	prefill	7	1	254	0.011720207342850127	0.015234099277493102	0.12422360248447205	0.0035138919346429766	0.037267080745341616	161	161
e173_-1	prefill	7	2	201	0.009690448625858154	0.01189480356816379	0.11180124223602485	0.002204354942305636	0.024844720496894408	161	161
e173_-1	prefill	7	3	65	0.009581227225797033	0.010254215394490424	0.08074534161490683	0.0006729881686933895	0.006211180124223602	161	161
e173_-1	prefill	7	4	216	0.009458139041565304	0.010759909428953779	0.09316770186335403	0.0013017703873884736	0.012422360248447204	161	161
e173_-1	prefill	7	5	62	0.009095537825699607	0.0280357729498687	0.18633540372670807	0.018940235124169095	0.14285714285714285	161	161
e173_-1	prefill	7	6	208	0.00900582440959418	0.028613971577706305	0.2608695652173913	0.019608147168112124	0.2111801242236025	161	161
e173_-1	prefill	7	7	243	0.00864697664602955	0.010328449874401534	0.08074534161490683	0.001681473228371984	0.018633540372670808	161	161
e173_-1	prefill	7	8	250	0.006035097969790923	0.007592909624339174	0.06832298136645963	0.0015578116545482516	0.018633540372670808	161	161
e173_-1	prefill	7	9	203	0.005975904528937748	0.023497121000583463	0.2422360248447205	0.017521216471645715	0.18633540372670807	161	161
e173_-1	prefill	7	10	181	0.00573437978215967	0.00801464848106704	0.062111801242236024	0.00228026869890737	0.018633540372670808	161	161
e173_-1	prefill	7	11	7	0.0055258671288847165	0.013015555782293924	0.13043478260869565	0.007489688653409207	0.062111801242236024	161	161
e173_-1	prefill	7	12	237	0.005300365981584867	0.0065780921074425815	0.062111801242236024	0.0012777261258577145	0.018633540372670808	161	161
e173_-1	prefill	7	13	125	0.004918618869325139	0.11432813565414476	0.5279503105590062	0.10940951678481962	0.4658385093167702	161	161
