layer	track	group	expert	W	S	Q	dense_top1_wins	dense_top1_share	n_tokens
18	prefill	ALL	178	0.022381209847224852	0.13664596273291926	0.16378976297287276	14	0.043478260869565216	322
18	prefill	ALL	213	0.022144377011156766	0.2204968944099379	0.10042942813510533	5	0.015527950310559006	322
18	prefill	ALL	177	0.020879533592203816	0.17701863354037267	0.11795104941560752	6	0.018633540372670808	322
18	prefill	ALL	197	0.020029245619578966	0.12732919254658384	0.1573028558415714	10	0.031055900621118012	322
18	prefill	ALL	126	0.019839121414080695	0.15527950310559005	0.1277639419066797	4	0.012422360248447204	322
18	prefill	ALL	195	0.01671010181715183	0.14906832298136646	0.11209693302339352	5	0.015527950310559006	322
18	prefill	ALL	16	0.015911124797041706	0.13975155279503104	0.11385293743660956	2	0.006211180124223602	322
18	prefill	ALL	168	0.015224377682559229	0.11801242236024845	0.12900656878379135	5	0.015527950310559006	322
18	prefill	ALL	247	0.014470801344762493	0.11180124223602485	0.12943327869482008	6	0.018633540372670808	322
18	prefill	ALL	253	0.014025454426324349	0.10869565217391304	0.129034180722184	0	0.0	322
19	generation_clean	A_unsafe_redflag	45	0.10238989131852114	0.7217898832684825	0.14185553675935272	64	0.1245136186770428	514
19	generation_clean	A_unsafe_redflag	213	0.09691018600677735	0.49221789883268485	0.19688472572127888	132	0.25680933852140075	514
19	generation_clean	A_unsafe_redflag	223	0.07897951566747709	0.3715953307392996	0.21254173326221582	118	0.22957198443579765	514
19	generation_clean	A_unsafe_redflag	211	0.04226778718997108	0.377431906614786	0.11198784853425328	10	0.019455252918287938	514
19	generation_clean	A_unsafe_redflag	71	0.04102593006200161	0.311284046692607	0.13179580032418017	16	0.0311284046692607	514
19	generation_clean	A_unsafe_redflag	81	0.03757059177923971	0.3035019455252918	0.12379028317005905	10	0.019455252918287938	514
19	generation_clean	A_unsafe_redflag	65	0.033060912497654166	0.25486381322957197	0.1297199162121698	16	0.0311284046692607	514
19	generation_clean	A_unsafe_redflag	100	0.032916963005709426	0.28599221789883267	0.11509740806077991	5	0.009727626459143969	514
19	generation_clean	A_unsafe_redflag	218	0.022408656569709223	0.1926070038910506	0.1163439341093994	7	0.013618677042801557	514
19	generation_clean	A_unsafe_redflag	68	0.02078123795463079	0.21011673151750973	0.09890329915444653	0	0.0	514
19	generation_clean	A_unsafe_redflag	183	0.015660985997926247	0.13813229571984437	0.11337671553428297	5	0.009727626459143969	514
19	generation_clean	A_unsafe_redflag	91	0.013913426229715224	0.10700389105058365	0.13002729240133865	7	0.013618677042801557	514
19	generation_clean	A_unsafe_redflag	109	0.01363291615723914	0.0933852140077821	0.14598581051710247	10	0.019455252918287938	514
19	generation_clean	A_unsafe_redflag	136	0.013046223599356161	0.1264591439688716	0.10316552200106258	2	0.0038910505836575876	514
19	generation_clean	A_unsafe_redflag	119	0.012327394045969522	0.122568093385214	0.10057588158140214	1	0.0019455252918287938	514
19	generation_clean	A_unsafe_redflag	146	0.012206080608574678	0.122568093385214	0.0995861179810696	0	0.0	514
19	generation_clean	A_unsafe_redflag	66	0.011987064914618404	0.08560311284046693	0.1400307128662241	10	0.019455252918287938	514
19	generation_clean	A_unsafe_redflag	247	0.011885850163007689	0.08171206225680934	0.1454601662806179	8	0.01556420233463035	514
19	generation_clean	A_unsafe_redflag	20	0.011379972116616042	0.06420233463035019	0.17725168690729232	13	0.02529182879377432	514
19	generation_clean	A_unsafe_redflag	43	0.011078216032415211	0.11867704280155641	0.09334759083051507	0	0.0	514
19	generation_clean	B_professional_or_descriptive	213	0.10094406828978575	0.5794270833333334	0.17421358302596732	147	0.19140625	768
19	generation_clean	B_professional_or_descriptive	81	0.06518394109424387	0.2747395833333333	0.23725718843781657	109	0.14192708333333334	768
19	generation_clean	B_professional_or_descriptive	223	0.0468989251754681	0.24088541666666666	0.1946939164041054	83	0.10807291666666667	768
19	generation_clean	B_professional_or_descriptive	43	0.03556429797896042	0.2877604166666667	0.12358995858751856	19	0.024739583333333332	768
19	generation_clean	B_professional_or_descriptive	53	0.029332618142589455	0.20572916666666666	0.14257880211081458	30	0.0390625	768
19	generation_clean	B_professional_or_descriptive	183	0.029209062601559383	0.21875	0.13352714332141433	32	0.041666666666666664	768
19	generation_clean	B_professional_or_descriptive	45	0.020844879822754684	0.16536458333333334	0.12605407640846927	19	0.024739583333333332	768
19	generation_clean	B_professional_or_descriptive	100	0.01738425777368335	0.18359375	0.09468872319282846	0	0.0	768
19	generation_clean	B_professional_or_descriptive	67	0.01627040385200242	0.11979166666666667	0.13582250172106367	16	0.020833333333333332	768
19	generation_clean	B_professional_or_descriptive	47	0.015344699635413834	0.09505208333333333	0.1614346482191483	20	0.026041666666666668	768
19	generation_clean	B_professional_or_descriptive	4	0.015239451176068524	0.11848958333333333	0.12861426926616074	9	0.01171875	768
19	generation_clean	B_professional_or_descriptive	5	0.014869271951380882	0.12890625	0.11534950362283351	2	0.0026041666666666665	768
19	generation_clean	B_professional_or_descriptive	228	0.014504656595940796	0.09505208333333333	0.15259693514633604	19	0.024739583333333332	768
19	generation_clean	B_professional_or_descriptive	3	0.014347858680200288	0.14453125	0.0992716708684128	2	0.0026041666666666665	768
19	generation_clean	B_professional_or_descriptive	218	0.014024413794125515	0.11848958333333333	0.11835988784492743	3	0.00390625	768
19	generation_clean	B_professional_or_descriptive	65	0.013736346957295725	0.12630208333333334	0.10875788106394965	1	0.0013020833333333333	768
19	generation_clean	B_professional_or_descriptive	134	0.013115876344369596	0.09244791666666667	0.14187314130247675	13	0.016927083333333332	768
19	generation_clean	B_professional_or_descriptive	38	0.012930895772713271	0.09114583333333333	0.14187039933491133	17	0.022135416666666668	768
19	generation_clean	B_professional_or_descriptive	71	0.012272223510302481	0.11197916666666667	0.10959380995246866	6	0.0078125	768
19	generation_clean	B_professional_or_descriptive	68	0.012211122089875919	0.1015625	0.12023258673108597	5	0.006510416666666667	768
19	generation_clean	ALL	213	0.09932673951173081	0.5444617784711389	0.1824310602493394	279	0.21762870514820593	1282
19	generation_clean	ALL	223	0.05976119000611756	0.29329173166926675	0.20376022762724125	201	0.15678627145085802	1282
19	generation_clean	ALL	81	0.054112754239398195	0.28627145085803435	0.18902602434579968	119	0.09282371294851795	1282
19	generation_clean	ALL	45	0.053539213604988714	0.38845553822152884	0.13782584707147696	83	0.06474258970358815	1282
19	generation_clean	ALL	43	0.02574694531084479	0.21996879875195008	0.1170481698173866	19	0.014820592823712949	1282
19	generation_clean	ALL	71	0.023800620676896363	0.1918876755070203	0.12403412889341925	22	0.0171606864274571	1282
19	generation_clean	ALL	211	0.023780562068035083	0.2121684867394696	0.11208338445301828	13	0.01014040561622465	1282
19	generation_clean	ALL	183	0.023777150453144852	0.18642745709828393	0.1275410329746096	37	0.028861154446177848	1282
19	generation_clean	ALL	100	0.023611879060158707	0.22464898595943839	0.10510565609417868	5	0.0039001560062402497	1282
19	generation_clean	ALL	65	0.021484261690325558	0.17784711388455537	0.12080185739911126	17	0.01326053042121685	1282
19	generation_clean	ALL	53	0.019519190895279634	0.14274570982839313	0.13674099851228683	30	0.0234009360374415	1282
19	generation_clean	ALL	218	0.01738595886951554	0.1482059282371295	0.11730946984588905	10	0.0078003120124804995	1282
19	generation_clean	ALL	68	0.015647190385105245	0.14508580343213728	0.10784783910594045	5	0.0039001560062402497	1282
19	generation_clean	ALL	228	0.012726452004823663	0.0842433697347894	0.15106769879799942	26	0.0202808112324493	1282
19	generation_clean	ALL	109	0.012700373885030371	0.08892355694227769	0.1428235028123591	18	0.014040561622464899	1282
19	generation_clean	ALL	4	0.012463466620243786	0.10062402496099844	0.12386173803994212	11	0.00858034321372855	1282
19	generation_clean	ALL	67	0.01188539812308537	0.08658346333853355	0.13727099453869768	19	0.014820592823712949	1282
19	generation_clean	ALL	247	0.011782763602682707	0.08034321372854915	0.14665536833630322	20	0.015600624024960999	1282
19	generation_clean	ALL	47	0.011630966209639819	0.0717628705148206	0.16207498566041573	25	0.01950078003120125	1282
19	generation_clean	ALL	136	0.010958688170687576	0.12012480499219969	0.09122752100533424	2	0.0015600624024961	1282
19	prefill	A_unsafe_redflag	121	0.07010989569769505	0.40372670807453415	0.1736568185742908	22	0.13664596273291926	161
19	prefill	A_unsafe_redflag	35	0.06853640166971445	0.4161490683229814	0.1646919502809556	18	0.11180124223602485	161
19	prefill	A_unsafe_redflag	201	0.05145705627695523	0.2732919254658385	0.18828604683158617	11	0.06832298136645963	161
19	prefill	A_unsafe_redflag	45	0.047455526879202674	0.2732919254658385	0.17364408698980976	15	0.09316770186335403	161
19	prefill	A_unsafe_redflag	223	0.04207200885262574	0.18633540372670807	0.2257864475090915	18	0.11180124223602485	161
19	prefill	A_unsafe_redflag	36	0.0390853368621904	0.36024844720496896	0.10849550404849403	3	0.018633540372670808	161
19	prefill	A_unsafe_redflag	23	0.0364584514316295	0.13664596273291926	0.2668095763860159	19	0.11801242236024845	161
19	prefill	A_unsafe_redflag	213	0.033983199117166234	0.18633540372670807	0.18237650192879212	11	0.06832298136645963	161
19	prefill	A_unsafe_redflag	26	0.030805567848011216	0.2981366459627329	0.10332700882353761	5	0.031055900621118012	161
19	prefill	A_unsafe_redflag	215	0.026173157441954045	0.22981366459627328	0.11388860400417841	2	0.012422360248447204	161
19	prefill	A_unsafe_redflag	57	0.02213857962188921	0.16149068322981366	0.13708889688939088	4	0.024844720496894408	161
19	prefill	A_unsafe_redflag	167	0.01909269150943166	0.13664596273291926	0.13972378786447712	5	0.031055900621118012	161
19	prefill	A_unsafe_redflag	20	0.017929701914426215	0.13664596273291926	0.13121281855557365	4	0.024844720496894408	161
19	prefill	A_unsafe_redflag	41	0.017179686793870382	0.06832298136645963	0.25144814307392105	3	0.018633540372670808	161
19	prefill	A_unsafe_redflag	60	0.015406099091166643	0.11180124223602485	0.13779899742654608	3	0.018633540372670808	161
19	prefill	A_unsafe_redflag	100	0.015276071092172227	0.11801242236024845	0.1294446024126173	2	0.012422360248447204	161
19	prefill	A_unsafe_redflag	71	0.015023289321317279	0.14906832298136646	0.1007812325305034	0	0.0	161
19	prefill	A_unsafe_redflag	224	0.014649849078292554	0.16770186335403728	0.0873565074668556	0	0.0	161
19	prefill	A_unsafe_redflag	219	0.013694187754216536	0.13043478260869565	0.10498877278232678	3	0.018633540372670808	161
19	prefill	A_unsafe_redflag	68	0.01284268342805186	0.11801242236024845	0.10882484378507103	0	0.0	161
19	prefill	B_professional_or_descriptive	35	0.06962045047494074	0.40993788819875776	0.16983170494644634	25	0.15527950310559005	161
19	prefill	B_professional_or_descriptive	121	0.0677401893696286	0.36024844720496896	0.18803742221569317	24	0.14906832298136646	161
19	prefill	B_professional_or_descriptive	223	0.05712053918451601	0.2857142857142857	0.19992188714580605	27	0.16770186335403728	161
19	prefill	B_professional_or_descriptive	201	0.04457263036401734	0.2546583850931677	0.17502910947821443	7	0.043478260869565216	161
19	prefill	B_professional_or_descriptive	36	0.039742856055940703	0.3416149068322981	0.11633817863648098	3	0.018633540372670808	161
19	prefill	B_professional_or_descriptive	26	0.030022750651879104	0.2857142857142857	0.10507962728157687	5	0.031055900621118012	161
19	prefill	B_professional_or_descriptive	213	0.029602099764053327	0.17391304347826086	0.17021207364330665	6	0.037267080745341616	161
19	prefill	B_professional_or_descriptive	64	0.023272308637999617	0.2111801242236025	0.11020122619758642	1	0.006211180124223602	161
19	prefill	B_professional_or_descriptive	20	0.02095135680754152	0.15527950310559005	0.1349267378405674	4	0.024844720496894408	161
19	prefill	B_professional_or_descriptive	167	0.019696422249635796	0.14285714285714285	0.1378749557474506	4	0.024844720496894408	161
19	prefill	B_professional_or_descriptive	38	0.018318673990047978	0.06832298136645963	0.2681187738543386	8	0.049689440993788817	161
19	prefill	B_professional_or_descriptive	57	0.017984386186298818	0.13664596273291926	0.13161300799973225	3	0.018633540372670808	161
19	prefill	B_professional_or_descriptive	45	0.017805891316093756	0.11801242236024845	0.1508815000995313	5	0.031055900621118012	161
19	prefill	B_professional_or_descriptive	162	0.01776719002951675	0.18012422360248448	0.09863853775007574	0	0.0	161
19	prefill	B_professional_or_descriptive	41	0.01742175734827935	0.055900621118012424	0.3116558814525528	4	0.024844720496894408	161
19	prefill	B_professional_or_descriptive	228	0.01659285516494876	0.12422360248447205	0.1335724840778375	2	0.012422360248447204	161
19	prefill	B_professional_or_descriptive	102	0.01648005074902119	0.13664596273291926	0.1206040077542005	2	0.012422360248447204	161
19	prefill	B_professional_or_descriptive	144	0.015940427433899146	0.10559006211180125	0.15096522452104486	2	0.012422360248447204	161
19	prefill	B_professional_or_descriptive	215	0.015292221197761515	0.13664596273291926	0.1119112551290729	1	0.006211180124223602	161
19	prefill	B_professional_or_descriptive	219	0.014151625821355897	0.14285714285714285	0.09906138074949129	3	0.018633540372670808	161
19	prefill	ALL	35	0.06907842607232761	0.41304347826086957	0.16724250522774053	43	0.13354037267080746	322
19	prefill	ALL	121	0.06892504253366179	0.38198757763975155	0.18043791622633412	46	0.14285714285714285	322
19	prefill	ALL	223	0.04959627401857088	0.2360248447204969	0.21013158202605028	45	0.13975155279503104	322
19	prefill	ALL	201	0.04801484332048627	0.2639751552795031	0.18189152410819506	18	0.055900621118012424	322
19	prefill	ALL	36	0.03941409645906557	0.35093167701863354	0.11231273504264704	6	0.018633540372670808	322
19	prefill	ALL	45	0.032630709097648224	0.1956521739130435	0.16677917983242424	20	0.062111801242236024	322
19	prefill	ALL	213	0.031792649440609784	0.18012422360248448	0.17650401930821294	17	0.052795031055900624	322
19	prefill	ALL	26	0.03041415924994516	0.2919254658385093	0.10418467317534406	10	0.031055900621118012	322
19	prefill	ALL	23	0.022859786615340515	0.08695652173913043	0.2628875460764159	24	0.07453416149068323	322
19	prefill	ALL	215	0.020732689319857785	0.18322981366459629	0.11315128747447807	3	0.009316770186335404	322
19	prefill	ALL	57	0.020061482904094017	0.14906832298136646	0.1345791144816307	7	0.021739130434782608	322
19	prefill	ALL	20	0.019440529360983873	0.14596273291925466	0.13318830753695335	8	0.024844720496894408	322
19	prefill	ALL	167	0.019394556879533724	0.13975155279503104	0.13877882922688578	9	0.027950310559006212	322
19	prefill	ALL	41	0.01730072207107487	0.062111801242236024	0.2785416253443054	7	0.021739130434782608	322
19	prefill	ALL	162	0.015225854061242586	0.16149068322981366	0.09428317322538679	0	0.0	322
19	prefill	ALL	100	0.01429883715709153	0.12111801242236025	0.11805706575855059	2	0.006211180124223602	322
19	prefill	ALL	64	0.014218466894798307	0.13354037267080746	0.10647317070058267	1	0.003105590062111801	322
19	prefill	ALL	219	0.013922906787786224	0.13664596273291926	0.10189036331061736	6	0.018633540372670808	322
19	prefill	ALL	228	0.012845384761282549	0.09937888198757763	0.12925668416040564	4	0.012422360248447204	322
19	prefill	ALL	71	0.012770089424099355	0.12111801242236025	0.10543509729641005	2	0.006211180124223602	322
20	generation_clean	A_unsafe_redflag	25	0.11047970290150279	0.5603112840466926	0.19717558087282094	154	0.29961089494163423	514
20	generation_clean	A_unsafe_redflag	62	0.06988020629934041	0.36770428015564205	0.19004458221090462	90	0.17509727626459143	514
20	generation_clean	A_unsafe_redflag	7	0.046171156143281725	0.3638132295719844	0.12690895324944818	18	0.03501945525291829	514
20	generation_clean	A_unsafe_redflag	214	0.043055611299177746	0.3326848249027237	0.12941862109811322	7	0.013618677042801557	514
20	generation_clean	A_unsafe_redflag	56	0.03969071674036729	0.3443579766536965	0.11526004748332648	6	0.011673151750972763	514
20	generation_clean	A_unsafe_redflag	5	0.0389935597885243	0.2821011673151751	0.1382254464227689	24	0.04669260700389105	514
20	generation_clean	A_unsafe_redflag	43	0.03634563823932587	0.32879377431906615	0.11054235535510945	2	0.0038910505836575876	514
20	generation_clean	A_unsafe_redflag	49	0.03225850655023575	0.24124513618677043	0.13371671263565466	14	0.027237354085603113	514
20	generation_clean	A_unsafe_redflag	59	0.03135708872102287	0.29961089494163423	0.10465937404289452	8	0.01556420233463035	514
20	generation_clean	A_unsafe_redflag	67	0.030421916989029966	0.28599221789883267	0.10637323355347894	3	0.005836575875486381	514
20	generation_clean	A_unsafe_redflag	34	0.02846314211249995	0.22762645914396887	0.12504320551987158	6	0.011673151750972763	514
20	generation_clean	A_unsafe_redflag	37	0.028184981854608257	0.2782101167315175	0.10130825645642408	1	0.0019455252918287938	514
20	generation_clean	A_unsafe_redflag	231	0.02594247175541261	0.2198443579766537	0.11800380957771753	2	0.0038910505836575876	514
20	generation_clean	A_unsafe_redflag	132	0.025758002360137103	0.26459143968871596	0.09735009715522405	3	0.005836575875486381	514
20	generation_clean	A_unsafe_redflag	153	0.02141753249824549	0.20622568093385213	0.10385482739715267	6	0.011673151750972763	514
20	generation_clean	A_unsafe_redflag	242	0.017739623164199556	0.122568093385214	0.14473279851426304	15	0.029182879377431907	514
20	generation_clean	A_unsafe_redflag	156	0.0174778039497048	0.20233463035019456	0.0863806849052718	0	0.0	514
20	generation_clean	A_unsafe_redflag	213	0.017476673955682205	0.19455252918287938	0.08983010413220653	0	0.0	514
20	generation_clean	A_unsafe_redflag	88	0.01662679035979946	0.14202334630350194	0.11707082527310853	5	0.009727626459143969	514
20	generation_clean	A_unsafe_redflag	65	0.014930934563174585	0.10116731517509728	0.1475865454898411	7	0.013618677042801557	514
20	generation_clean	B_professional_or_descriptive	62	0.06988111438101509	0.2838541666666667	0.24618667818632836	130	0.16927083333333334	768
20	generation_clean	B_professional_or_descriptive	67	0.06845457163507182	0.4479166666666667	0.15282881109225335	107	0.13932291666666666	768
20	generation_clean	B_professional_or_descriptive	37	0.039519172608005776	0.3268229166666667	0.12091922136632842	29	0.037760416666666664	768
20	generation_clean	B_professional_or_descriptive	231	0.03867949767193767	0.25390625	0.15233771390793915	14	0.018229166666666668	768
20	generation_clean	B_professional_or_descriptive	241	0.03836016051980833	0.3125	0.12275251366338666	14	0.018229166666666668	768
20	generation_clean	B_professional_or_descriptive	25	0.03720510537035308	0.3333333333333333	0.11161531611105924	13	0.016927083333333332	768
20	generation_clean	B_professional_or_descriptive	5	0.03505223327810732	0.2591145833333333	0.13527696059088654	21	0.02734375	768
20	generation_clean	B_professional_or_descriptive	201	0.03384524175148128	0.18098958333333334	0.18700104795063036	51	0.06640625	768
20	generation_clean	B_professional_or_descriptive	155	0.03326642973517629	0.265625	0.12523832370889898	20	0.026041666666666668	768
20	generation_clean	B_professional_or_descriptive	34	0.033066344751711434	0.2552083333333333	0.12956608555772645	31	0.040364583333333336	768
20	generation_clean	B_professional_or_descriptive	214	0.0317550885054436	0.24088541666666666	0.13182652957935503	13	0.016927083333333332	768
20	generation_clean	B_professional_or_descriptive	56	0.0285126605093243	0.26171875	0.10894389687144808	6	0.0078125	768
20	generation_clean	B_professional_or_descriptive	44	0.027539296207890012	0.20963541666666666	0.1313675744575126	23	0.029947916666666668	768
20	generation_clean	B_professional_or_descriptive	215	0.02463650281840742	0.20182291666666666	0.12206989783572193	12	0.015625	768
20	generation_clean	B_professional_or_descriptive	132	0.02017449862605621	0.2109375	0.09564206756056277	3	0.00390625	768
20	generation_clean	B_professional_or_descriptive	153	0.01898431197624451	0.17317708333333334	0.10962369622372768	3	0.00390625	768
20	generation_clean	B_professional_or_descriptive	166	0.018374529505238196	0.15234375	0.12061229623951226	16	0.020833333333333332	768
20	generation_clean	B_professional_or_descriptive	69	0.014713310890158857	0.09375	0.15694198282836114	26	0.033854166666666664	768
20	generation_clean	B_professional_or_descriptive	7	0.012883473073335707	0.09375	0.13742371278224755	11	0.014322916666666666	768
20	generation_clean	B_professional_or_descriptive	172	0.012757031735700903	0.09114583333333333	0.13996286247168993	16	0.020833333333333332	768
20	generation_clean	ALL	62	0.06988075029834678	0.3174726989079563	0.22011577858103334	220	0.17160686427457097	1282
20	generation_clean	ALL	25	0.06658353214961281	0.4243369734789392	0.15691192686728606	167	0.13026521060842433	1282
20	generation_clean	ALL	67	0.05320590978790681	0.3829953198127925	0.13892052209388298	110	0.08580343213728549	1282
20	generation_clean	ALL	5	0.03663245311145704	0.26833073322932915	0.13651978165374398	45	0.035101404056162244	1282
20	generation_clean	ALL	214	0.03628587533538068	0.27769110764430577	0.13066992185381468	20	0.015600624024960999	1282
20	generation_clean	ALL	37	0.03497488707973253	0.3073322932917317	0.11380153613253072	30	0.0234009360374415	1282
20	generation_clean	ALL	231	0.033572764972176476	0.24024960998439937	0.1397411840725008	16	0.0124804992199688	1282
20	generation_clean	ALL	56	0.032994346080896915	0.2948517940717629	0.11190145945954985	12	0.0093603744149766	1282
20	generation_clean	ALL	34	0.031220754926005758	0.24414976599063962	0.1278754243295188	37	0.028861154446177848	1282
20	generation_clean	ALL	241	0.02744468726521768	0.23088923556942278	0.11886516579057116	14	0.0109204368174727	1282
20	generation_clean	ALL	7	0.026229704819008284	0.20202808112324494	0.12983197520451203	29	0.02262090483619345	1282
20	generation_clean	ALL	132	0.02241312648823842	0.23244929797191888	0.0964215709997371	6	0.0046801872074883	1282
20	generation_clean	ALL	201	0.02215361656748926	0.12870514820592824	0.1721268875122499	51	0.039781591263650544	1282
20	generation_clean	ALL	155	0.02079678780274178	0.1684867394695788	0.12343278686627297	20	0.015600624024960999	1282
20	generation_clean	ALL	153	0.019959877770556918	0.18642745709828393	0.10706511841779903	9	0.0070202808112324495	1282
20	generation_clean	ALL	59	0.019852162188551306	0.20670826833073322	0.09603951670084067	8	0.0062402496099844	1282
20	generation_clean	ALL	49	0.019431276074522517	0.14664586583463338	0.13250476557200994	25	0.01950078003120125	1282
20	generation_clean	ALL	44	0.01845220831447466	0.13884555382215288	0.1328973655008793	24	0.0187207488299532	1282
20	generation_clean	ALL	215	0.01786915050901295	0.13962558502340094	0.1279790556008637	19	0.014820592823712949	1282
20	generation_clean	ALL	43	0.015790572231495492	0.14508580343213728	0.10883609462783453	2	0.0015600624024961	1282
20	prefill	A_unsafe_redflag	224	0.1238591243155224	0.5217391304347826	0.2373966549380846	48	0.2981366459627329	161
20	prefill	A_unsafe_redflag	62	0.04495858965062785	0.2111801242236025	0.21289214511032598	21	0.13043478260869565	161
20	prefill	A_unsafe_redflag	25	0.041696805871966246	0.2484472049689441	0.16782964363466413	12	0.07453416149068323	161
20	prefill	A_unsafe_redflag	50	0.04137093664010914	0.2795031055900621	0.14801601775683496	11	0.06832298136645963	161
20	prefill	A_unsafe_redflag	186	0.03428613343385736	0.30434782608695654	0.11265443842553133	2	0.012422360248447204	161
20	prefill	A_unsafe_redflag	216	0.03423668965494277	0.20496894409937888	0.16703354649835714	12	0.07453416149068323	161
20	prefill	A_unsafe_redflag	237	0.03047291255405275	0.2422360248447205	0.125798433876987	1	0.006211180124223602	161
20	prefill	A_unsafe_redflag	107	0.02963969158887995	0.18012422360248448	0.16455139123481627	9	0.055900621118012424	161
20	prefill	A_unsafe_redflag	99	0.029071992561519388	0.2484472049689441	0.11701477006011554	2	0.012422360248447204	161
20	prefill	A_unsafe_redflag	151	0.024818381330974467	0.2670807453416149	0.09292463707643928	0	0.0	161
20	prefill	A_unsafe_redflag	231	0.02450952009497674	0.15527950310559005	0.15784130941165023	2	0.012422360248447204	161
20	prefill	A_unsafe_redflag	56	0.01945938373916168	0.18012422360248448	0.10803313041396656	1	0.006211180124223602	161
20	prefill	A_unsafe_redflag	214	0.01919008760478122	0.16149068322981366	0.11883092709114525	1	0.006211180124223602	161
20	prefill	A_unsafe_redflag	67	0.0163624377273312	0.09937888198757763	0.1646470296312702	5	0.031055900621118012	161
20	prefill	A_unsafe_redflag	98	0.016310797857304216	0.19254658385093168	0.08471091790406383	0	0.0	161
20	prefill	A_unsafe_redflag	172	0.015408375382967127	0.11180124223602485	0.13781935759209485	2	0.012422360248447204	161
20	prefill	A_unsafe_redflag	132	0.01454867621163616	0.14906832298136646	0.09759736958639258	0	0.0	161
20	prefill	A_unsafe_redflag	49	0.01377777096701603	0.11180124223602485	0.12323450698275448	3	0.018633540372670808	161
20	prefill	A_unsafe_redflag	37	0.013228727215021854	0.11180124223602485	0.11832361564547324	2	0.012422360248447204	161
20	prefill	A_unsafe_redflag	191	0.01315846328311324	0.13043478260869565	0.1008815518372015	1	0.006211180124223602	161
20	prefill	B_professional_or_descriptive	224	0.10619672550798247	0.453416149068323	0.2342146959833586	43	0.2670807453416149	161
20	prefill	B_professional_or_descriptive	62	0.06311334522855265	0.3105590062111801	0.20322497163593956	24	0.14906832298136646	161
20	prefill	B_professional_or_descriptive	214	0.046183255397099006	0.2857142857142857	0.16164139388984652	11	0.06832298136645963	161
20	prefill	B_professional_or_descriptive	237	0.03541325566810063	0.2670807453416149	0.13259381773405118	4	0.024844720496894408	161
20	prefill	B_professional_or_descriptive	132	0.035155714002351394	0.3167701863354037	0.1109817638113446	0	0.0	161
20	prefill	B_professional_or_descriptive	186	0.032770685225799394	0.2795031055900621	0.11724622936341562	3	0.018633540372670808	161
20	prefill	B_professional_or_descriptive	231	0.03198390647023849	0.2422360248447205	0.1320361267104717	5	0.031055900621118012	161
20	prefill	B_professional_or_descriptive	99	0.02986790483484159	0.2546583850931677	0.11728616288803649	0	0.0	161
20	prefill	B_professional_or_descriptive	50	0.029561965204040856	0.19875776397515527	0.14873363743283058	6	0.037267080745341616	161
20	prefill	B_professional_or_descriptive	107	0.02898180698365697	0.17391304347826086	0.16664539015602758	10	0.062111801242236024	161
20	prefill	B_professional_or_descriptive	25	0.027903530661889633	0.21739130434782608	0.12835624104469232	5	0.031055900621118012	161
20	prefill	B_professional_or_descriptive	67	0.026863185189782455	0.15527950310559005	0.17299891262219902	9	0.055900621118012424	161
20	prefill	B_professional_or_descriptive	34	0.024746095241033373	0.19875776397515527	0.12450379168144916	3	0.018633540372670808	161
20	prefill	B_professional_or_descriptive	56	0.018804832836428188	0.16149068322981366	0.11644531102557455	0	0.0	161
20	prefill	B_professional_or_descriptive	151	0.017393209117556416	0.19875776397515527	0.08750958337270573	0	0.0	161
20	prefill	B_professional_or_descriptive	172	0.01718361020850301	0.11801242236024845	0.14560848650363076	3	0.018633540372670808	161
20	prefill	B_professional_or_descriptive	216	0.016794943997911347	0.09316770186335403	0.18026573224424847	6	0.037267080745341616	161
20	prefill	B_professional_or_descriptive	69	0.01576603937470939	0.13043478260869565	0.12087296853943867	0	0.0	161
20	prefill	B_professional_or_descriptive	37	0.015275138251528703	0.14285714285714285	0.10692596776070093	2	0.012422360248447204	161
20	prefill	B_professional_or_descriptive	175	0.014294424897753497	0.14285714285714285	0.10006097428427448	0	0.0	161
20	prefill	ALL	224	0.1150279249117525	0.48757763975155277	0.23591714536040959	91	0.2826086956521739	322
20	prefill	ALL	62	0.054035967439590264	0.2608695652173913	0.20713787518509602	45	0.13975155279503104	322
20	prefill	ALL	50	0.03546645092207499	0.2391304347826087	0.14831424931049542	17	0.052795031055900624	322
20	prefill	ALL	25	0.034800168266927944	0.2329192546583851	0.14940872242601064	17	0.052795031055900624	322
20	prefill	ALL	186	0.03352840932982839	0.2919254658385093	0.11485263621494406	5	0.015527950310559006	322
20	prefill	ALL	237	0.03294308411107668	0.2546583850931677	0.12936186687520357	5	0.015527950310559006	322
20	prefill	ALL	214	0.03268667150094011	0.2236024844720497	0.14618205865698214	12	0.037267080745341616	322
20	prefill	ALL	99	0.029469948698180485	0.2515527950310559	0.11715214173844589	2	0.006211180124223602	322
20	prefill	ALL	107	0.029310749286268468	0.17701863354037267	0.1655800222838324	19	0.059006211180124224	322
20	prefill	ALL	231	0.028246713282607614	0.19875776397515527	0.14211627620311956	7	0.021739130434782608	322
20	prefill	ALL	216	0.025515816826427052	0.14906832298136646	0.17116860454394814	18	0.055900621118012424	322
20	prefill	ALL	132	0.02485219510699378	0.2329192546583851	0.10669875765935996	0	0.0	322
20	prefill	ALL	67	0.021612811458556824	0.12732919254658384	0.16973964121110482	14	0.043478260869565216	322
