track	layer	rank	expert	delta_W	A_W	A_S	A_Q	B_W	B_S	B_Q	A_tokens	B_tokens
generation_clean	10	4	158	0.01348125862262554	0.019619365063943864	0.18482490272373542	0.1061510909775489	0.006138106441318322	0.0546875	0.11223966064124932	514	768
generation_clean	10	5	235	0.011755844728834456	0.0397868126997948	0.2509727626459144	0.15853040098988008	0.028030967970960347	0.17578125	0.15946506223479665	514	768
generation_clean	10	6	53	0.011712892394876526	0.023800689803773405	0.17898832684824903	0.13297341912108185	0.012087797408896879	0.1171875	0.10314920455592004	514	768
generation_clean	10	7	63	0.01094165681013055	0.01743588230203352	0.13229571984435798	0.13179475740066512	0.00649422549190297	0.06640625	0.09779539564277413	514	768
generation_clean	10	8	91	0.009470518755826964	0.017698753081689226	0.12840466926070038	0.13783574369679186	0.008228234325862262	0.07421875	0.110864630916881	514	768
generation_clean	10	9	5	0.009265301207030738	0.017482082184361446	0.1245136186770428	0.14040297254315287	0.008216780977330708	0.06380208333333333	0.12878546511408132	514	768
generation_clean	10	10	222	0.008998685524893616	0.020773088649562687	0.16926070038910507	0.12272836282615196	0.011774403124669071	0.08854166666666667	0.1329814941139095	514	768
generation_clean	10	11	85	0.00899619248997657	0.014620458809829503	0.11867704280155641	0.12319534144676009	0.005624266319852934	0.05078125	0.11075478291402702	514	768
generation_clean	10	12	24	0.008446558521779068	0.02058215516872731	0.10894941634241245	0.18891478137010426	0.012135596646948243	0.05859375	0.20711418277458335	514	768
generation_clean	10	13	220	0.0072762768900154155	0.011807051172483166	0.07782101167315175	0.15172060756640868	0.00453077428246775	0.03515625	0.12887535736797157	514	768
generation_clean	10	14	228	0.006568370555037983	0.015078239589669891	0.08560311284046693	0.17614125338841646	0.008509869034631908	0.05078125	0.16757895945121296	514	768
generation_clean	10	15	122	0.0063255925397339785	0.013785984335649922	0.08171206225680934	0.16871418925057285	0.007460391795915944	0.04296875	0.17362366361404377	514	768
generation_clean	10	16	114	0.00626745902705974	0.01038107767142872	0.11089494163424124	0.09361182321253268	0.00411361864436898	0.05078125	0.08100664407372761	514	768
generation_clean	10	17	171	0.005783913486608642	0.013748771377445772	0.14785992217898833	0.0929851116843043	0.00796485789083713	0.07552083333333333	0.10546570448556752	514	768
generation_clean	10	18	12	0.005671503711236504	0.01043909520388253	0.08365758754863813	0.12478360313478187	0.004767591492646025	0.040364583333333336	0.11811323439845636	514	768
generation_clean	10	19	9	0.005612508627229458	0.015492670315015535	0.11089494163424124	0.13970583406873657	0.009880161687786077	0.06640625	0.14878361129842563	514	768
generation_clean	10	20	1	0.005399337822809105	0.011003431224348721	0.10116731517509728	0.10876468556375467	0.005604093401539616	0.05078125	0.11035753159954936	514	768
prefill	10	1	36	0.022352542699554948	0.02626374812027231	0.11180124223602485	0.23491463596465786	0.003911205420717362	0.031055900621118012	0.12594081454709907	161	161
prefill	10	2	95	0.014155038647211052	0.0158178856505893	0.11180124223602485	0.14148219943027096	0.0016628470033782491	0.012422360248447204	0.13385918377194905	161	161
prefill	10	3	120	0.011479284805037931	0.022036665894829464	0.14285714285714285	0.15425666126380627	0.010557381089791533	0.049689440993788817	0.21246729443205462	161	161
prefill	10	4	74	0.01050769383846899	0.015023263437676494	0.12422360248447205	0.12093727067329578	0.0045155695992075045	0.037267080745341616	0.12116778424540137	161	161
prefill	10	5	85	0.006959987696355318	0.011682000938356652	0.08074534161490683	0.14467708854426317	0.0047220132420013345	0.037267080745341616	0.1267073553270358	161	161
prefill	10	6	46	0.0065253605220815525	0.009744910256571603	0.055900621118012424	0.17432561681200312	0.003219549734490051	0.018633540372670808	0.17278250241763274	161	161
prefill	10	7	140	0.0062556735748128325	0.008772828724322387	0.062111801242236024	0.14124254246159043	0.0025171551495095537	0.018633540372670808	0.1350873263570127	161	161
prefill	10	8	65	0.005500514667609174	0.0469958964023365	0.34782608695652173	0.13511320215671743	0.041495381734727325	0.3105590062111801	0.133615129185822	161	161
prefill	10	9	80	0.005222226645271208	0.005939566788896294	0.055900621118012424	0.10625225033470037	0.0007173401436250857	0.006211180124223602	0.1154917631236388	161	161
prefill	10	10	25	0.005067658727741536	0.021757808590076262	0.2360248447204969	0.09218439955269153	0.016690149862334726	0.16149068322981366	0.10335054337830349	161	161
prefill	10	11	1	0.005012190558961432	0.005881405537933757	0.055900621118012424	0.10521181017859275	0.000869214978972324	0.012422360248447204	0.06997180580727208	161	161
prefill	10	12	70	0.0038512879726396824	0.009272876346616886	0.09316770186335403	0.09952887278702124	0.005421588373977203	0.049689440993788817	0.10910946602629122	161	161
prefill	10	13	207	0.003343430232048716	0.003868318313323877	0.031055900621118012	0.12455984968902885	0.0005248880812751612	0.006211180124223602	0.08450698108530097	161	161
prefill	10	14	35	0.003036993609726256	0.00512047928598986	0.07453416149068323	0.06869976375369728	0.002083485676263604	0.031055900621118012	0.06708823877568805	161	161
prefill	10	15	201	0.0030250820073225645	0.004527572556211167	0.037267080745341616	0.12148986359166632	0.0015024905488886027	0.018633540372670808	0.08063365945702168	161	161
prefill	10	16	174	0.00267697912252048	0.006606349504961335	0.049689440993788817	0.13295278378734687	0.003929370382440855	0.031055900621118012	0.12652572631459552	161	161
prefill	10	17	56	0.002611500229698624	0.07510181974815218	0.30434782608695654	0.24676312202964287	0.07249031951845356	0.2732919254658385	0.2652486691470687	161	161
prefill	10	18	94	0.002587373033053433	0.0034563381059226164	0.031055900621118012	0.11129408701070825	0.0008689650728691836	0.006211180124223602	0.1399033767319386	161	161
prefill	10	19	5	0.002389252053859475	0.0034261505529716127	0.031055900621118012	0.11032204780568593	0.0010368984991121375	0.012422360248447204	0.08347032917852708	161	161
prefill	10	20	111	0.002384793382829971	0.002384793382829971	0.024844720496894408	0.09598793365890633	0.0	0.0	0.0	161	161
generation_clean	11	1	122	0.030994384862731365	0.04223647495538634	0.36964980544747084	0.11426077961615042	0.011242090092654975	0.08984375	0.12512935059650757	514	768
generation_clean	11	2	79	0.011940306885952452	0.017513450313201073	0.11673151750972763	0.15003189101642253	0.005573143427248621	0.04296875	0.12970224703414973	514	768
generation_clean	11	3	236	0.011832857203875145	0.01919910218889559	0.16342412451361868	0.11748022053681348	0.007366244985020444	0.06640625	0.11092698330383727	514	768
generation_clean	11	4	255	0.011827428713952854	0.015707860482153033	0.14591439688715954	0.10765120383768878	0.003880431768200179	0.0390625	0.09933905326592458	514	768
generation_clean	11	5	217	0.011239639416899656	0.01732366227925211	0.15369649805447472	0.11271344824728588	0.006084022862352456	0.06510416666666667	0.09345059116573372	514	768
generation_clean	11	6	170	0.009279221057852283	0.013162842905311363	0.1264591439688716	0.10408771158969293	0.00388362184745908	0.040364583333333336	0.09621359931769592	514	768
generation_clean	11	7	59	0.00903054528034399	0.02170707046121201	0.14980544747081712	0.14490174307873993	0.012676525180868021	0.08984375	0.1410952367957484	514	768
generation_clean	11	8	147	0.008855026887185003	0.016816866071525823	0.13424124513618677	0.12527346609803294	0.00796183918434082	0.06380208333333333	0.12478964272599491	514	768
generation_clean	11	9	207	0.00826935382772146	0.011048395427219387	0.09533073929961089	0.11589541325695439	0.002779041599497928	0.029947916666666668	0.09279582384410473	514	768
generation_clean	11	10	151	0.008202144133982216	0.013899795715627406	0.08560311284046693	0.1623748863143747	0.005697651581645191	0.0390625	0.1458598804901169	514	768
generation_clean	11	11	130	0.008085731925937542	0.01601929948873156	0.11867704280155641	0.13498229405259052	0.007933567562794017	0.059895833333333336	0.13245608452664792	514	768
generation_clean	11	12	247	0.007302556401030452	0.01810570265496921	0.122568093385214	0.147719542296098	0.010803146253938757	0.06640625	0.16268267300048952	514	768
generation_clean	11	13	153	0.006825622436908136	0.0147074049180054	0.07392996108949416	0.19893700336459935	0.007881782481097263	0.041666666666666664	0.18916277954633431	514	768
generation_clean	11	14	114	0.004969406847967551	0.015926957211219592	0.09922178988326848	0.1605187452268014	0.010957550363252041	0.06770833333333333	0.16183458998033784	514	768
generation_clean	11	15	85	0.0048625492696923915	0.008931452104575818	0.058365758754863814	0.15302554605839902	0.004068902834883426	0.029947916666666668	0.13586597292132485	514	768
generation_clean	11	16	210	0.004782053891297427	0.010454369034305001	0.06809338521400778	0.15352987667522203	0.005672315143007574	0.040364583333333336	0.14052703322031668	514	768
generation_clean	11	17	225	0.004522173263856486	0.007280190409393921	0.07587548638132295	0.09594917616483271	0.0027580171455374356	0.026041666666666668	0.10590785838863752	514	768
generation_clean	11	18	49	0.004460877834986351	0.00747186210477581	0.042801556420233464	0.17456986917521664	0.003010984269789459	0.022135416666666668	0.13602564230578262	514	768
generation_clean	11	19	84	0.004418642445560634	0.01122485651236257	0.10700389105058365	0.10490138631553385	0.006806214066801937	0.061197916666666664	0.11121643411284868	514	768
generation_clean	11	20	88	0.004259800473855608	0.004782645550484767	0.05058365758754864	0.09454922357496807	0.000522845076629159	0.006510416666666667	0.08030900377023882	514	768
prefill	11	1	89	0.013565547337846616	0.0652832486605831	0.39751552795031053	0.1642281724117794	0.05171770132273649	0.30434782608695654	0.16992959006041988	161	161
prefill	11	2	229	0.011296855024587047	0.01323278037348325	0.11180124223602485	0.11835986889615574	0.001935925348896203	0.018633540372670808	0.1038946603907629	161	161
prefill	11	3	208	0.010747864601619896	0.019722909520656574	0.16149068322981366	0.12213032433945033	0.008975044919036678	0.07453416149068323	0.12041518599707543	161	161
prefill	11	4	255	0.009865245048638742	0.023109041945832926	0.17391304347826086	0.13287699118853932	0.013243796897194184	0.11801242236024845	0.11222375265517177	161	161
prefill	11	5	43	0.00951503998813321	0.015202004847252376	0.12422360248447205	0.12237613902038162	0.0056869648591191665	0.043478260869565216	0.13080019175974084	161	161
prefill	11	6	153	0.008697209782991096	0.011278242845919413	0.062111801242236024	0.18157970981930255	0.002581033062928317	0.012422360248447204	0.20777316156572953	161	161
prefill	11	7	225	0.008371259238510849	0.012558273670710496	0.13664596273291926	0.09190373004474499	0.004187014432199648	0.055900621118012424	0.0749010359537937	161	161
prefill	11	8	127	0.008081912855556143	0.011365587293766688	0.06832298136645963	0.16635086857240333	0.003283674438210545	0.031055900621118012	0.10573431691037954	161	161
prefill	11	9	26	0.006403180216852001	0.008211952644099388	0.08074534161490683	0.10170187505384627	0.0018087724272473865	0.018633540372670808	0.09707078692894307	161	161
prefill	11	10	188	0.006057938225542207	0.006057938225542207	0.049689440993788817	0.12191600678903693	0.0	0.0	0.0	161	161
prefill	11	11	207	0.0058424849068198685	0.011636044870278495	0.07453416149068323	0.15611693534290313	0.0057935599634586265	0.062111801242236024	0.0932763154116839	161	161
prefill	11	12	149	0.005122426820650379	0.008399317229110286	0.08695652173913043	0.0965921481347683	0.003276890408459908	0.049689440993788817	0.06594741947025565	161	161
prefill	11	13	191	0.004736702510845063	0.01741795141189597	0.12422360248447205	0.14021450886576256	0.012681248901050907	0.08074534161490683	0.157052390236092	161	161
prefill	11	14	99	0.004699505082862172	0.016434631786500266	0.16149068322981366	0.1017682968317901	0.011735126703638094	0.12422360248447205	0.09446776996428666	161	161
prefill	11	15	125	0.003990227097408461	0.007344378420566053	0.08074534161490683	0.09095730197777958	0.0033541513231575915	0.043478260869565216	0.0771454804326246	161	161
prefill	11	16	28	0.003607856846563748	0.003607856846563748	0.031055900621118012	0.11617299045935268	0.0	0.0	0.0	161	161
prefill	11	17	79	0.003403658037083207	0.003403658037083207	0.018633540372670808	0.18266298132346545	0.0	0.0	0.0	161	161
prefill	11	18	86	0.0033580944148322942	0.0171295437758904	0.14906832298136646	0.1149106894965981	0.013771449361058107	0.12422360248447205	0.11086016735651776	161	161
prefill	11	19	247	0.0029421129332920237	0.008881197300992155	0.06832298136645963	0.12998843322361245	0.0059390843677001315	0.055900621118012424	0.10624362035552457	161	161
prefill	11	20	192	0.0029021201194118634	0.01328391998042031	0.13664596273291926	0.09721414167489409	0.010381799861008447	0.11801242236024845	0.08797209355907158	161	161
generation_clean	12	1	133	0.05118000762829445	0.06028986448984033	0.4883268482490272	0.1234621129393543	0.009109856861545874	0.10026041666666667	0.09086194895671729	514	768
generation_clean	12	2	217	0.038183991392558084	0.04638269464747971	0.33073929961089493	0.1402394414635563	0.008198703254921624	0.06380208333333333	0.12850212448530218	514	768
generation_clean	12	3	96	0.017904182828998458	0.05228669035470423	0.32879377431906615	0.15902579196637853	0.03438250752570577	0.23828125	0.14429380207509307	514	768
generation_clean	12	4	61	0.015831714816907747	0.017714758905412235	0.1303501945525292	0.1359012847370431	0.0018830440885044871	0.0234375	0.08034321444285812	514	768
generation_clean	12	5	48	0.012937590626951136	0.017874447594982818	0.17120622568093385	0.10440302345251327	0.004936856968031683	0.055989583333333336	0.08817456166158913	514	768
generation_clean	12	6	178	0.010993767735358515	0.01645659569695871	0.14202334630350194	0.11587246833201065	0.005462827961600194	0.045572916666666664	0.11987005355739856	514	768
generation_clean	12	7	65	0.009798963239119983	0.013731328467206668	0.13618677042801555	0.10082718331634612	0.003932365228086685	0.037760416666666664	0.10413987914381291	514	768
generation_clean	12	8	56	0.009285882549233638	0.02433205316427217	0.15953307392996108	0.15252043081019387	0.015046170615038533	0.11328125	0.13282136818792636	514	768
generation_clean	12	9	190	0.0089901889544918	0.012260954151457483	0.08949416342412451	0.1370028355184597	0.0032707651969656835	0.028645833333333332	0.11417943960316568	514	768
generation_clean	12	10	43	0.008722249634518245	0.01736028019684222	0.10700389105058365	0.16223970947594366	0.008638030562323974	0.0546875	0.1579525588539241	514	768
generation_clean	12	11	200	0.008690935189868637	0.009994892055700194	0.10311284046692606	0.09693159465339435	0.0013039568658315577	0.015625	0.0834532394132197	514	768
generation_clean	12	12	206	0.008530450778086562	0.01596454318247276	0.11284046692607004	0.1414788826860517	0.007434092404386198	0.0546875	0.13593768968020475	514	768
generation_clean	12	13	168	0.008460541118240142	0.04531605345921754	0.27431906614785995	0.1651946913336015	0.0368555123409774	0.20442708333333334	0.1802868374386665	514	768
generation_clean	12	14	203	0.0066659600066674065	0.01024947322836069	0.07782101167315175	0.13170573098443486	0.003583513221693283	0.02734375	0.1310541978219258	514	768
generation_clean	12	15	210	0.006389401214763785	0.012081210495512315	0.08949416342412451	0.13499439553681153	0.00569180928074853	0.04296875	0.13246392507923851	514	768
generation_clean	12	16	208	0.005260179487310763	0.013135656058937932	0.10505836575875487	0.1250319854498907	0.007875476571627169	0.061197916666666664	0.12868863844701417	514	768
generation_clean	12	17	205	0.0047890748852295086	0.009756720067665245	0.08560311284046693	0.11397622988136218	0.004967645182435736	0.05078125	0.0978243974387345	514	768
generation_clean	12	18	165	0.00467493334776288	0.00488036297345879	0.04669260700389105	0.10452110701490909	0.00020542962569591034	0.0026041666666666665	0.07888497626722958	514	768
generation_clean	12	19	223	0.00415953507998645	0.007817221242909915	0.07003891050583658	0.11161254774599157	0.003657686162923465	0.032552083333333336	0.11236411892500883	514	768
generation_clean	12	20	7	0.00398462053076135	0.008142757893500321	0.07976653696498054	0.1020823794453455	0.004158137362738971	0.037760416666666664	0.11011894808908723	514	768
prefill	12	1	248	0.02424893870638671	0.03325608592624662	0.18012422360248448	0.18462861496985192	0.009007147219859908	0.043478260869565216	0.2071643860567779	161	161
prefill	12	2	101	0.015355251305470663	0.03590099060365965	0.22981366459627328	0.1562178239780866	0.020545739298188988	0.12422360248447205	0.16539320135042135	161	161
prefill	12	3	85	0.01402261281032379	0.018450999155585034	0.11180124223602485	0.16503393689162169	0.004428386345261244	0.037267080745341616	0.11882836693117672	161	161
prefill	12	4	223	0.011138577997914973	0.032342408560698074	0.3167701863354037	0.10210054467200765	0.0212038305627831	0.21739130434782608	0.09753762058880226	161	161
prefill	12	5	110	0.006394475104557596	0.010360554231928965	0.08074534161490683	0.12831147933388948	0.003966079127371369	0.037267080745341616	0.10642312325113172	161	161
prefill	12	6	39	0.006331543891544576	0.023335735606595395	0.20496894409937888	0.11385010402005633	0.01700419171505082	0.18633540372670807	0.09125582887077273	161	161
prefill	12	7	133	0.006299605894311174	0.010037503264289269	0.09316770186335403	0.10773586837003817	0.0037378973699780946	0.043478260869565216	0.08597163950949618	161	161
prefill	12	8	69	0.0062968358163623	0.0062968358163623	0.049689440993788817	0.1267238208042913	0.0	0.0	0.0	161	161
prefill	12	9	201	0.0049777796368249685	0.0049777796368249685	0.049689440993788817	0.1001778151911025	0.0	0.0	0.0	161	161
prefill	12	10	227	0.004918229552862263	0.022004253803012012	0.17391304347826086	0.12652445936731907	0.01708602425014975	0.15527950310559005	0.1100339961709644	161	161
prefill	12	11	107	0.0048604928081216435	0.010880420115746378	0.10559006211180125	0.1030439787432451	0.006019927307624734	0.062111801242236024	0.09692082965275822	161	161
prefill	12	12	181	0.004808369191322764	0.004808369191322764	0.049689440993788817	0.09676842997537063	0.0	0.0	0.0	161	161
prefill	12	13	103	0.004456144147795089	0.0061614650868641275	0.062111801242236024	0.09919958789851245	0.001705320939069038	0.018633540372670808	0.09151889039670504	161	161
prefill	12	14	242	0.0043398216591249966	0.006766203296954766	0.06832298136645963	0.09903261189179247	0.0024263816378297686	0.024844720496894408	0.0976618609226482	161	161
prefill	12	15	1	0.004037457648436028	0.038366608378331044	0.33540372670807456	0.11438933238724625	0.034329150729895015	0.2981366459627329	0.11514569307318953	161	161
prefill	12	16	214	0.0036307947590161864	0.0036307947590161864	0.037267080745341616	0.097426326033601	0.0	0.0	0.0	161	161
prefill	12	17	59	0.0035915157497703027	0.007287255694352826	0.06832298136645963	0.10665892425370954	0.0036957399445825237	0.037267080745341616	0.09916902184629772	161	161
prefill	12	18	239	0.003508598255491189	0.003508598255491189	0.037267080745341616	0.0941473865223469	0.0	0.0	0.0	161	161
prefill	12	19	43	0.0034746654594890077	0.008668363872529275	0.062111801242236024	0.13956065834772133	0.005193698413040267	0.037267080745341616	0.13936424074991383	161	161
prefill	12	20	206	0.003207988732270313	0.00918251093647852	0.055900621118012424	0.16426491786367128	0.005974522204208206	0.043478260869565216	0.13741401069678874	161	161
generation_clean	13	1	173	0.0720709747060755	0.19083415260394332	0.857976653696498	0.22242347945221513	0.11876317789786782	0.6875	0.17274644057871683	514	768
generation_clean	13	2	81	0.024701439662536233	0.037389583999924626	0.27431906614785995	0.13629961826922876	0.012688144337388392	0.11067708333333333	0.11464111589546218	514	768
generation_clean	13	3	76	0.018256812599396925	0.027172349917375715	0.2178988326848249	0.12470167729938497	0.008915537317978789	0.0703125	0.12679875296680942	514	768
generation_clean	13	4	156	0.01657558232747513	0.025338582275575443	0.2237354085603113	0.1132524459969198	0.008762999948100314	0.07421875	0.11806989403756213	514	768
generation_clean	13	5	109	0.013483258339650339	0.01535449101901287	0.14591439688715954	0.1052294451169682	0.001871232679362532	0.01953125	0.09580711318336163	514	768
generation_clean	13	6	129	0.010268943084498008	0.040291543572313585	0.28793774319066145	0.139931441866008	0.030022600487815576	0.19661458333333334	0.15269772963339312	514	768
generation_clean	13	7	185	0.00968732948768479	0.015968188273349716	0.11089494163424124	0.14399383811406585	0.006280858785664925	0.0703125	0.08932776939612337	514	768
generation_clean	13	8	184	0.008963746248497982	0.009066697270599914	0.11478599221789883	0.07898783723878569	0.00010295102210193268	0.0013020833333333333	0.07906638497428431	514	768
generation_clean	13	9	195	0.008094744840254828	0.013144708569682419	0.11284046692607004	0.1164893138761511	0.00504996372942759	0.044270833333333336	0.11406976894707026	514	768
generation_clean	13	10	1	0.00748463125953632	0.016718285950036754	0.13424124513618677	0.12453911562781002	0.009233654690500434	0.07552083333333333	0.12226632417766092	514	768
generation_clean	13	11	202	0.00667845846534728	0.0081378307481964	0.08754863813229571	0.09295211121273221	0.0014593722828491198	0.018229166666666668	0.08005699380200886	514	768
generation_clean	13	12	89	0.0066440658397603596	0.00901866373935014	0.08560311284046693	0.10535439004604481	0.0023745978995897803	0.026041666666666668	0.09118455934424756	514	768
generation_clean	13	13	133	0.006574589371558539	0.008383802542851376	0.08171206225680934	0.10260177397680018	0.001809213171292837	0.024739583333333332	0.07313030081857362	514	768
generation_clean	13	14	22	0.005308412327254596	0.009306263423064119	0.07587548638132295	0.12265177947320403	0.003997851095809523	0.033854166666666664	0.11809037083006592	514	768
generation_clean	13	15	140	0.00474630589528701	0.011037105341662119	0.09727626459143969	0.11346144291228658	0.006290799446375109	0.052083333333333336	0.1207833493704021	514	768
generation_clean	13	16	250	0.004490072258203182	0.004598416353012027	0.04669260700389105	0.09848275022700757	0.00010834409480884455	0.0013020833333333333	0.08320826481319261	514	768
generation_clean	13	17	27	0.00412753509434972	0.00516093112774931	0.07782101167315175	0.06631796499157863	0.00103339603339959	0.014322916666666666	0.07214983215008046	514	768
generation_clean	13	18	137	0.003642850170998824	0.008230124112062955	0.08365758754863813	0.09837869287442695	0.0045872739410641305	0.03515625	0.13048245876804637	514	768
generation_clean	13	19	110	0.003612885325639007	0.017008564222149827	0.17898832684824903	0.09502610880635881	0.01339567889651082	0.14583333333333334	0.09185608386178848	514	768
generation_clean	13	20	42	0.003457816149083975	0.010766139865000508	0.07198443579766536	0.14956205109757464	0.007308323715916533	0.049479166666666664	0.1477050687848394	514	768
prefill	13	1	173	0.02780057938553117	0.08009423244139569	0.453416149068323	0.1766461838775987	0.05229365305586452	0.38509316770186336	0.13579480874184172	161	161
prefill	13	2	104	0.01539339410286896	0.02071681172428691	0.11180124223602485	0.18530037153389958	0.0053234176214179505	0.031055900621118012	0.17141404740965802	161	161
prefill	13	3	220	0.014890458291158884	0.0831247507889888	0.422360248447205	0.1968100717209882	0.06823429249782992	0.32298136645962733	0.21126386715674264	161	161
prefill	13	4	89	0.013402327204433642	0.06705554757520009	0.42857142857142855	0.15646294434213354	0.05365322037076645	0.32919254658385094	0.1629843109376113	161	161
prefill	13	5	65	0.011653960947018526	0.018553076352418693	0.16149068322981366	0.11488635741305421	0.006899115405400167	0.07453416149068323	0.09256313168911891	161	161
prefill	13	6	120	0.0115950439364917	0.027657384157683908	0.2360248447204969	0.1171799697207134	0.016062340221192208	0.14285714285714285	0.11243638154834547	161	161
prefill	13	7	105	0.008998703749622972	0.009840377496220867	0.08074534161490683	0.12186929053011997	0.0008416737465978955	0.006211180124223602	0.1355094732022612	161	161
prefill	13	8	76	0.007709397083162773	0.008178021618192338	0.08695652173913043	0.09404724860921189	0.00046862453502956514	0.006211180124223602	0.07544855013976	161	161
prefill	13	9	81	0.0072041394001173265	0.023288343901206546	0.15527950310559005	0.14997693472377016	0.01608420450108922	0.14285714285714285	0.11258943150762454	161	161
prefill	13	10	74	0.0068408776024609765	0.008092498307231629	0.06832298136645963	0.11844474795129929	0.0012516207047706526	0.012422360248447204	0.10075546673403754	161	161
prefill	13	11	110	0.005900334167104413	0.010143056402439106	0.11180124223602485	0.09072400448848311	0.004242722235334693	0.043478260869565216	0.09758261141269793	161	161
prefill	13	12	151	0.005725251063830324	0.0205242019835866	0.2111801242236025	0.09718813292227772	0.014798950919756276	0.16149068322981366	0.09163965761849079	161	161
prefill	13	13	79	0.00454331957031999	0.02262002671537801	0.16770186335403728	0.13488238152503185	0.018076707145058022	0.16149068322981366	0.11193653270593622	161	161
prefill	13	14	150	0.0036428921891992314	0.0074956891276044815	0.07453416149068323	0.1005671624620268	0.00385279693840525	0.037267080745341616	0.10338338451387422	161	161
prefill	13	15	56	0.0036229244930016643	0.007443242318153273	0.08695652173913043	0.08559728665876264	0.0038203178251516087	0.049689440993788817	0.07688389623117613	161	161
prefill	13	16	45	0.003614827660113937	0.003614827660113937	0.037267080745341616	0.09699787554639064	0.0	0.0	0.0	161	161
prefill	13	17	198	0.00348894671862952	0.011598235206639862	0.055900621118012424	0.20747954091877974	0.008109288488010341	0.049689440993788817	0.16319943082120814	161	161
prefill	13	18	109	0.0031951350165050265	0.003728211668219101	0.043478260869565216	0.08574886836903933	0.0005330766517140746	0.006211180124223602	0.08582534092596601	161	161
prefill	13	19	155	0.0030392279798513236	0.005248389196119819	0.037267080745341616	0.1408317767625485	0.0022091612162684956	0.012422360248447204	0.1778374779096139	161	161
prefill	13	20	175	0.0028090932882817235	0.011164837239538474	0.11801242236024845	0.0946073050297734	0.008355743951256751	0.08695652173913043	0.09609105543945264	161	161
generation_clean	14	1	185	0.04622046575212154	0.05466920508429525	0.3832684824902724	0.14263944879861806	0.00844873933217371	0.10677083333333333	0.0791296561842611	514	768
generation_clean	14	2	157	0.04314206564379896	0.058107842689463084	0.4377431906614786	0.13274413841059568	0.014965777045664123	0.109375	0.1368299615603577	514	768
generation_clean	14	3	199	0.028538604806392406	0.034310740949584556	0.33657587548638135	0.10194058293691596	0.005772136143192149	0.07291666666666667	0.07916072424949232	514	768
generation_clean	14	4	39	0.028270765455309484	0.03559053830144331	0.3326848249027237	0.10697974670726236	0.0073197728461338275	0.06380208333333333	0.11472623562919959	514	768
generation_clean	14	5	82	0.022960070493512855	0.032620951433409304	0.311284046692607	0.10479480647982739	0.009660880939896447	0.1171875	0.08243951735378302	514	768
generation_clean	14	6	255	0.020866261158604273	0.060639894806715125	0.31906614785992216	0.19005430445519253	0.03977363364811085	0.2265625	0.17555258989510997	514	768
generation_clean	14	7	169	0.019331303542800892	0.026734976438393895	0.2140077821011673	0.1249252535394042	0.0074036728955930034	0.07291666666666667	0.10153608542527547	514	768
generation_clean	14	8	63	0.01753093414743278	0.02636119668855295	0.19455252918287938	0.13549655097916216	0.00883026254112017	0.07421875	0.11897616897509282	514	768
generation_clean	14	9	43	0.016827205175261054	0.028137352999937186	0.2490272373540856	0.11298905814037276	0.011310147824676132	0.10026041666666667	0.11280770817339311	514	768
generation_clean	14	10	218	0.015251650227157632	0.01927820663292822	0.1828793774319066	0.10541487456728836	0.004026556405770587	0.041666666666666664	0.0966373537384941	514	768
generation_clean	14	11	36	0.009546473784150293	0.031011998026823882	0.26848249027237353	0.11550845641874982	0.02146552424267359	0.19921875	0.10774851384557724	514	768
generation_clean	14	12	228	0.008986539733855051	0.03566594579470549	0.29377431906614787	0.12140593469191141	0.026679406060850442	0.21484375	0.12418050821050387	514	768
generation_clean	14	13	236	0.0057465992769957916	0.0061336833778029886	0.06031128404669261	0.101700427619056	0.0003870841008071968	0.00390625	0.09909352980664238	514	768
generation_clean	14	14	222	0.005073551003584464	0.007286308149161082	0.07587548638132295	0.09602980483766145	0.0022127571455766177	0.0234375	0.09441097154460236	514	768
generation_clean	14	15	206	0.004838706172571532	0.03691073111829885	0.33073929961089493	0.11160068114591536	0.03207202494572732	0.21875	0.14661497118046776	514	768
generation_clean	14	16	37	0.003946165390136812	0.0049645921075581806	0.054474708171206226	0.09113572654588946	0.0010184267174213684	0.013020833333333334	0.0782151718979611	514	768
generation_clean	14	17	51	0.0037136979652914737	0.019773231650340974	0.1303501945525292	0.1516931502727651	0.0160595336850495	0.10026041666666667	0.16017820610542877	514	768
generation_clean	14	18	231	0.0033793152339213657	0.00932945428959487	0.07392996108949416	0.12619314486452007	0.005950139055673504	0.048177083333333336	0.12350558904749327	514	768
generation_clean	14	19	109	0.0032477779833008508	0.02798340077071694	0.245136186770428	0.11415450790594053	0.02473562278741609	0.19010416666666666	0.1301161527447641	514	768
generation_clean	14	20	238	0.003082314657357984	0.007141543305611433	0.05058365758754864	0.14118281765708757	0.004059228648253449	0.029947916666666668	0.1355429392112456	514	768
prefill	14	1	218	0.025433287483893195	0.04024336027148033	0.35403726708074534	0.11366984217032164	0.014810072787587135	0.14285714285714285	0.10367050951310995	161	161
prefill	14	2	189	0.021199081647783405	0.1267889552950529	0.45962732919254656	0.2758516459797773	0.1055898736472695	0.391304347826087	0.2698407882096887	161	161
prefill	14	3	145	0.012739384791080596	0.017493545790332674	0.09316770186335403	0.1877640581495707	0.004754160999252077	0.031055900621118012	0.1530839841759169	161	161
prefill	14	4	231	0.011371802356960843	0.019354178623925068	0.12422360248447205	0.15580113792259678	0.007982376266964224	0.049689440993788817	0.16064532237265503	161	161
